reservoir,storage,capacity,pct_capacity,date
"Brantley Lake",25700,1082000,2.4,08/2008,NM
"Brantley Lake",30500,1082000,2.8,09/2008,NM
"Brantley Lake",30700,1082000,2.8,10/2008,NM
"Brantley Lake",26700,1082000,2.5,11/2008,NM
"Brantley Lake",16100,1082000,1.5,12/2008,NM
"Brantley Lake",18500,1082000,1.7,01/2009,NM
"Brantley Lake",20600,1082000,1.9,02/2009,NM
"Brantley Lake",21700,1082000,2,03/2009,NM
"Brantley Lake",29700,1082000,2.7,04/2009,NM
"Brantley Lake",23700,1082000,2.2,05/2009,NM
"Brantley Lake",17900,1082000,1.7,06/2009,NM
"Brantley Lake",11200,1082000,1,07/2009,NM
"Brantley Lake",21100,1082000,2,08/2009,NM
"Brantley Lake",15100,1082000,1.4,09/2009,NM
"Brantley Lake",16500,1082000,1.5,10/2009,NM
"Brantley Lake",11900,1082000,1.1,11/2009,NM
"Brantley Lake",13100,1082000,1.2,12/2009,NM
"Brantley Lake",15700,1082000,1.5,01/2010,NM
"Brantley Lake",19000,1082000,1.8,02/2010,NM
"Brantley Lake",22200,1082000,2.1,03/2010,NM
"Brantley Lake",32000,1082000,3,04/2010,NM
"Brantley Lake",29600,1082000,2.7,05/2010,NM
"Brantley Lake",23200,1082000,2.1,06/2010,NM
"Brantley Lake",15800,1082000,1.5,07/2010,NM
"Brantley Lake",25600,1082000,2.4,08/2010,NM
"Brantley Lake",15700,1082000,1.5,09/2010,NM
"Brantley Lake",18300,1082000,1.7,10/2010,NM
"Brantley Lake",18200,1082000,1.7,11/2010,NM
"Brantley Lake",8900,1082000,0.8,12/2010,NM
"Brantley Lake",11200,1082000,1,01/2011,NM
"Brantley Lake",13300,1082000,1.2,02/2011,NM
"Brantley Lake",14700,1082000,1.4,03/2011,NM
"Brantley Lake",29300,1082000,2.7,04/2011,NM
"Brantley Lake",22200,1082000,2.1,05/2011,NM
"Brantley Lake",15500,1082000,1.4,06/2011,NM
"Brantley Lake",9500,1082000,0.9,07/2011,NM
"Brantley Lake",8600,1082000,0.8,08/2011,NM
"Brantley Lake",7200,1082000,0.7,09/2011,NM
"Brantley Lake",6100,1082000,0.6,10/2011,NM
"Brantley Lake",6800,1082000,0.6,11/2011,NM
"Brantley Lake",8300,1082000,0.8,12/2011,NM
"Brantley Lake",11100,1082000,1,01/2012,NM
"Brantley Lake",13200,1082000,1.2,02/2012,NM
"Brantley Lake",14900,1082000,1.4,03/2012,NM
"Brantley Lake",21600,1082000,2,04/2012,NM
"Brantley Lake",17800,1082000,1.6,05/2012,NM
"Brantley Lake",14600,1082000,1.3,06/2012,NM
"Brantley Lake",7000,1082000,0.6,07/2012,NM
"Brantley Lake",5900,1082000,0.5,08/2012,NM
"Brantley Lake",2600,1082000,0.2,10/2012,NM
"Brantley Lake",3200,1082000,0.3,11/2012,NM
"Brantley Lake",3700,1082000,0.3,12/2012,NM
"Brantley Lake",4600,1082000,0.4,01/2013,NM
"Brantley Lake",6300,1082000,0.6,02/2013,NM
"Brantley Lake",7300,1082000,0.7,03/2013,NM
"Brantley Lake",11700,1082000,1.1,04/2013,NM
"Brantley Lake",9500,1082000,0.9,05/2013,NM
"Brantley Lake",4700,1082000,0.4,07/2013,NM
"Brantley Lake",5900,1082000,0.5,08/2013,NM
"Brantley Lake",4600,1082000,0.4,09/2013,NM
"Brantley Lake",28100,1082000,2.6,10/2013,NM
"Brantley Lake",25300,1082000,2.3,11/2013,NM
"Brantley Lake",29300,1082000,2.7,12/2013,NM
"Brantley Lake",31900,1082000,2.9,01/2014,NM
"Brantley Lake",33400,1082000,3.1,02/2014,NM
"Brantley Lake",34400,1082000,3.2,03/2014,NM
"Brantley Lake",32300,1082000,3,04/2014,NM
"Brantley Lake",16700,1082000,1.5,05/2014,NM
"Brantley Lake",19200,1082000,1.8,06/2014,NM
"Brantley Lake",23800,1082000,2.2,07/2014,NM
"Brantley Lake",34900,1082000,3.2,08/2014,NM
"Brantley Lake",37500,1082000,3.5,09/2014,NM
"Brantley Lake",76700,1082000,7.1,10/2014,NM
"Brantley Lake",78100,1082000,7.2,11/2014,NM
"Brantley Lake",79500,1082000,7.3,12/2014,NM
"Brantley Lake",81100,1082000,7.5,01/2015,NM
"Brantley Lake",82900,1082000,7.7,02/2015,NM
"Brantley Lake",84475,1082000,7.8,03/2015,NM
"Brantley Lake",84900,1082000,7.8,04/2015,NM
"Brantley Lake",73500,1082000,6.8,05/2015,NM
"Brantley Lake",79500,1082000,7.3,06/2015,NM
"Brantley Lake",70500,1082000,6.5,07/2015,NM
"Brantley Lake",71300,1082000,6.6,08/2015,NM
"Brantley Lake",51300,1082000,4.7,09/2015,NM
"Brantley Lake",21100,1082000,2,10/2015,NM
"Brantley Lake",33400,1082000,3.1,11/2015,NM
"Brantley Lake",40000,1082000,3.7,12/2015,NM
"Brantley Lake",43600,1082000,4,01/2016,NM
"Brantley Lake",33100,1082000,3.1,02/2016,NM
"Brantley Lake",33500,1082000,3.1,03/2016,NM
"Brantley Lake",32500,1082000,3,04/2016,NM
"Brantley Lake",24500,1082000,2.3,05/2016,NM
"Brantley Lake",28200,1082000,2.6,06/2016,NM
"Brantley Lake",19400,1082000,1.8,07/2016,NM
"Brantley Lake",21400,1082000,2,08/2016,NM
"Brantley Lake",28200,1082000,2.6,09/2016,NM
"Brantley Lake",37000,1082000,3.4,10/2016,NM
"Brantley Lake",29600,1082000,2.7,11/2016,NM
"Brantley Lake",33300,1082000,3.1,12/2016,NM
"Brantley Lake",34800,1082000,3.2,01/2017,NM
"Brantley Lake",36900,1082000,3.4,02/2017,NM
"Brantley Lake",38100,1082000,3.5,03/2017,NM
"Cochiti Lake",50800,491000,10.3,01/2000,NM
"Cochiti Lake",51600,491000,10.5,02/2000,NM
"Cochiti Lake",51500,491000,10.5,03/2000,NM
"Cochiti Lake",51500,491000,10.5,04/2000,NM
"Cochiti Lake",50800,491000,10.3,05/2000,NM
"Cochiti Lake",49800,491000,10.1,06/2000,NM
"Cochiti Lake",50300,491000,10.2,07/2000,NM
"Cochiti Lake",49700,491000,10.1,08/2000,NM
"Cochiti Lake",48500,491000,9.9,09/2000,NM
"Cochiti Lake",48300,491000,9.8,10/2000,NM
"Cochiti Lake",48957,491000,10,11/2000,NM
"Cochiti Lake",51565,491000,10.5,12/2000,NM
"Cochiti Lake",51695,491000,10.5,01/2001,NM
"Cochiti Lake",50965,491000,10.4,02/2001,NM
"Cochiti Lake",50170,491000,10.2,03/2001,NM
"Cochiti Lake",51091,491000,10.4,04/2001,NM
"Cochiti Lake",51091,491000,10.4,05/2001,NM
"Cochiti Lake",49779,491000,10.1,06/2001,NM
"Cochiti Lake",50011,491000,10.2,07/2001,NM
"Cochiti Lake",49299,491000,10,08/2001,NM
"Cochiti Lake",48075,491000,9.8,09/2001,NM
"Cochiti Lake",48232,491000,9.8,10/2001,NM
"Cochiti Lake",47863,491000,9.7,11/2001,NM
"Cochiti Lake",47919,491000,9.8,12/2001,NM
"Cochiti Lake",50157,491000,10.2,01/2002,NM
"Cochiti Lake",51002,491000,10.4,02/2002,NM
"Cochiti Lake",53725,491000,10.9,03/2002,NM
"Cochiti Lake",52729,491000,10.7,04/2002,NM
"Cochiti Lake",52225,491000,10.6,05/2002,NM
"Cochiti Lake",51320,491000,10.5,06/2002,NM
"Cochiti Lake",50293,491000,10.2,07/2002,NM
"Cochiti Lake",49876,491000,10.2,08/2002,NM
"Cochiti Lake",49418,491000,10.1,09/2002,NM
"Cochiti Lake",48933,491000,10,10/2002,NM
"Cochiti Lake",48852,491000,9.9,11/2002,NM
"Cochiti Lake",48945,491000,10,12/2002,NM
"Cochiti Lake",48805,491000,9.9,01/2003,NM
"Cochiti Lake",50120,491000,10.2,02/2003,NM
"Cochiti Lake",50876,491000,10.4,03/2003,NM
"Cochiti Lake",50876,491000,10.4,04/2003,NM
"Cochiti Lake",51656,491000,10.5,05/2003,NM
"Cochiti Lake",50453,491000,10.3,06/2003,NM
"Cochiti Lake",49791,491000,10.1,07/2003,NM
"Cochiti Lake",49264,491000,10,08/2003,NM
"Cochiti Lake",49086,491000,10,09/2003,NM
"Cochiti Lake",48255,491000,9.8,10/2003,NM
"Cochiti Lake",48210,491000,9.8,11/2003,NM
"Cochiti Lake",47852,491000,9.7,12/2003,NM
"Cochiti Lake",47741,491000,9.7,01/2004,NM
"Cochiti Lake",48210,491000,9.8,02/2004,NM
"Cochiti Lake",50219,491000,10.2,03/2004,NM
"Cochiti Lake",51141,491000,10.4,04/2004,NM
"Cochiti Lake",51932,491000,10.6,05/2004,NM
"Cochiti Lake",51358,491000,10.5,06/2004,NM
"Cochiti Lake",51892,491000,10.6,07/2004,NM
"Cochiti Lake",49974,491000,10.2,08/2004,NM
"Cochiti Lake",49719,491000,10.1,09/2004,NM
"Cochiti Lake",49430,491000,10.1,10/2004,NM
"Cochiti Lake",49986,491000,10.2,11/2004,NM
"Cochiti Lake",49335,491000,10,12/2004,NM
"Cochiti Lake",49562,491000,10.1,01/2005,NM
"Cochiti Lake",50083,491000,10.2,02/2005,NM
"Cochiti Lake",50329,491000,10.3,03/2005,NM
"Cochiti Lake",50293,491000,10.2,04/2005,NM
"Cochiti Lake",58470,491000,11.9,05/2005,NM
"Cochiti Lake",94531,491000,19.3,06/2005,NM
"Cochiti Lake",49743,491000,10.1,07/2005,NM
"Cochiti Lake",48747,491000,9.9,08/2005,NM
"Cochiti Lake",48357,491000,9.8,09/2005,NM
"Cochiti Lake",49767,491000,10.1,10/2005,NM
"Cochiti Lake",48500,491000,9.9,11/2005,NM
"Cochiti Lake",48400,491000,9.9,12/2005,NM
"Cochiti Lake",48400,491000,9.9,01/2006,NM
"Cochiti Lake",50000,491000,10.2,02/2006,NM
"Cochiti Lake",50900,491000,10.4,03/2006,NM
"Cochiti Lake",50500,491000,10.3,04/2006,NM
"Cochiti Lake",50200,491000,10.2,05/2006,NM
"Cochiti Lake",49700,491000,10.1,06/2006,NM
"Cochiti Lake",48600,491000,9.9,07/2006,NM
"Cochiti Lake",48500,491000,9.9,08/2006,NM
"Cochiti Lake",48200,491000,9.8,09/2006,NM
"Cochiti Lake",48700,491000,9.9,10/2006,NM
"Cochiti Lake",49000,491000,10,11/2006,NM
"Cochiti Lake",48500,491000,9.9,12/2006,NM
"Cochiti Lake",48500,491000,9.9,01/2007,NM
"Cochiti Lake",50500,491000,10.3,02/2007,NM
"Cochiti Lake",51500,491000,10.5,03/2007,NM
"Cochiti Lake",53000,491000,10.8,04/2007,NM
"Cochiti Lake",52500,491000,10.7,05/2007,NM
"Cochiti Lake",59200,491000,12.1,06/2007,NM
"Cochiti Lake",51400,491000,10.5,07/2007,NM
"Cochiti Lake",50900,491000,10.4,08/2007,NM
"Cochiti Lake",54400,491000,11.1,09/2007,NM
"Cochiti Lake",49900,491000,10.2,10/2007,NM
"Cochiti Lake",49800,491000,10.1,11/2007,NM
"Cochiti Lake",50400,491000,10.3,12/2007,NM
"Cochiti Lake",50100,491000,10.2,01/2008,NM
"Cochiti Lake",50200,491000,10.2,02/2008,NM
"Cochiti Lake",50600,491000,10.3,03/2008,NM
"Cochiti Lake",50800,491000,10.3,04/2008,NM
"Cochiti Lake",50700,491000,10.3,05/2008,NM
"Cochiti Lake",50200,491000,10.2,06/2008,NM
"Cochiti Lake",51200,491000,10.4,07/2008,NM
"Cochiti Lake",50900,491000,10.4,08/2008,NM
"Cochiti Lake",50600,491000,10.3,09/2008,NM
"Cochiti Lake",50000,491000,10.2,10/2008,NM
"Cochiti Lake",50000,491000,10.2,11/2008,NM
"Cochiti Lake",49900,491000,10.2,12/2008,NM
"Cochiti Lake",51000,491000,10.4,01/2009,NM
"Cochiti Lake",50900,491000,10.4,02/2009,NM
"Cochiti Lake",51300,491000,10.4,03/2009,NM
"Cochiti Lake",50600,491000,10.3,04/2009,NM
"Cochiti Lake",49600,491000,10.1,05/2009,NM
"Cochiti Lake",49800,491000,10.1,06/2009,NM
"Cochiti Lake",53900,491000,11,07/2009,NM
"Cochiti Lake",53000,491000,10.8,08/2009,NM
"Cochiti Lake",52300,491000,10.7,09/2009,NM
"Cochiti Lake",52700,491000,10.7,10/2009,NM
"Cochiti Lake",53300,491000,10.9,11/2009,NM
"Cochiti Lake",53200,491000,10.8,12/2009,NM
"Cochiti Lake",53300,491000,10.9,01/2010,NM
"Cochiti Lake",53000,491000,10.8,02/2010,NM
"Cochiti Lake",53100,491000,10.8,03/2010,NM
"Cochiti Lake",53300,491000,10.9,04/2010,NM
"Cochiti Lake",75000,491000,15.3,05/2010,NM
"Cochiti Lake",51700,491000,10.5,06/2010,NM
"Cochiti Lake",52700,491000,10.7,07/2010,NM
"Cochiti Lake",52300,491000,10.7,08/2010,NM
"Cochiti Lake",52200,491000,10.6,09/2010,NM
"Cochiti Lake",51600,491000,10.5,10/2010,NM
"Cochiti Lake",52000,491000,10.6,11/2010,NM
"Cochiti Lake",51900,491000,10.6,12/2010,NM
"Cochiti Lake",52900,491000,10.8,01/2011,NM
"Cochiti Lake",52800,491000,10.8,02/2011,NM
"Cochiti Lake",52500,491000,10.7,03/2011,NM
"Cochiti Lake",52800,491000,10.8,04/2011,NM
"Cochiti Lake",51600,491000,10.5,05/2011,NM
"Cochiti Lake",50800,491000,10.3,06/2011,NM
"Cochiti Lake",49900,491000,10.2,07/2011,NM
"Cochiti Lake",50100,491000,10.2,08/2011,NM
"Cochiti Lake",49500,491000,10.1,09/2011,NM
"Cochiti Lake",49700,491000,10.1,10/2011,NM
"Cochiti Lake",50500,491000,10.3,11/2011,NM
"Cochiti Lake",51200,491000,10.4,12/2011,NM
"Cochiti Lake",50800,491000,10.3,01/2012,NM
"Cochiti Lake",51200,491000,10.4,02/2012,NM
"Cochiti Lake",50900,491000,10.4,03/2012,NM
"Cochiti Lake",51100,491000,10.4,04/2012,NM
"Cochiti Lake",51600,491000,10.5,05/2012,NM
"Cochiti Lake",49800,491000,10.1,06/2012,NM
"Cochiti Lake",49100,491000,10,07/2012,NM
"Cochiti Lake",51200,491000,10.4,08/2012,NM
"Cochiti Lake",53000,491000,10.8,09/2012,NM
"Cochiti Lake",53000,491000,10.8,10/2012,NM
"Cochiti Lake",52500,491000,10.7,11/2012,NM
"Cochiti Lake",52500,491000,10.7,12/2012,NM
"Cochiti Lake",52900,491000,10.8,01/2013,NM
"Cochiti Lake",49000,491000,10,02/2013,NM
"Cochiti Lake",48600,491000,9.9,03/2013,NM
"Cochiti Lake",47900,491000,9.8,04/2013,NM
"Cochiti Lake",48400,491000,9.9,05/2013,NM
"Cochiti Lake",48100,491000,9.8,06/2013,NM
"Cochiti Lake",47300,491000,9.6,07/2013,NM
"Cochiti Lake",47100,491000,9.6,08/2013,NM
"Cochiti Lake",47100,491000,9.6,09/2013,NM
"Cochiti Lake",72200,491000,14.7,10/2013,NM
"Cochiti Lake",47100,491000,9.6,11/2013,NM
"Cochiti Lake",46600,491000,9.5,12/2013,NM
"Cochiti Lake",46600,491000,9.5,01/2014,NM
"Cochiti Lake",48700,491000,9.9,02/2014,NM
"Cochiti Lake",49100,491000,10,03/2014,NM
"Cochiti Lake",48700,491000,9.9,04/2014,NM
"Cochiti Lake",49900,491000,10.2,05/2014,NM
"Cochiti Lake",49200,491000,10,06/2014,NM
"Cochiti Lake",47500,491000,9.7,07/2014,NM
"Cochiti Lake",48600,491000,9.9,08/2014,NM
"Cochiti Lake",47700,491000,9.7,09/2014,NM
"Cochiti Lake",47200,491000,9.6,10/2014,NM
"Cochiti Lake",46900,491000,9.6,11/2014,NM
"Cochiti Lake",45900,491000,9.3,12/2014,NM
"Cochiti Lake",45800,491000,9.3,01/2015,NM
"Cochiti Lake",48200,491000,9.8,02/2015,NM
"Cochiti Lake",48900,491000,10,03/2015,NM
"Cochiti Lake",48700,491000,9.9,04/2015,NM
"Cochiti Lake",48500,491000,9.9,05/2015,NM
"Cochiti Lake",47400,491000,9.7,06/2015,NM
"Cochiti Lake",48200,491000,9.8,07/2015,NM
"Cochiti Lake",48600,491000,9.9,08/2015,NM
"Cochiti Lake",48200,491000,9.8,09/2015,NM
"Cochiti Lake",47000,491000,9.6,10/2015,NM
"Cochiti Lake",47300,491000,9.6,11/2015,NM
"Cochiti Lake",46700,491000,9.5,12/2015,NM
"Cochiti Lake",46800,491000,9.5,01/2016,NM
"Cochiti Lake",47200,491000,9.6,02/2016,NM
"Cochiti Lake",46400,491000,9.5,03/2016,NM
"Cochiti Lake",46800,491000,9.5,04/2016,NM
"Cochiti Lake",46700,491000,9.5,05/2016,NM
"Cochiti Lake",48200,491000,9.8,06/2016,NM
"Cochiti Lake",46100,491000,9.4,07/2016,NM
"Cochiti Lake",45600,491000,9.3,08/2016,NM
"Cochiti Lake",45200,491000,9.2,09/2016,NM
"Cochiti Lake",45400,491000,9.2,10/2016,NM
"Cochiti Lake",44700,491000,9.1,11/2016,NM
"Cochiti Lake",45200,491000,9.2,12/2016,NM
"Cochiti Lake",44400,491000,9,01/2017,NM
"Cochiti Lake",44700,491000,9.1,02/2017,NM
"Cochiti Lake",46000,491000,9.4,03/2017,NM
"Conchas Lake",287900,254200,113.3,01/2000,NM
"Conchas Lake",290500,254200,114.3,02/2000,NM
"Conchas Lake",291600,254200,114.7,03/2000,NM
"Conchas Lake",295600,254200,116.3,04/2000,NM
"Conchas Lake",286400,254200,112.7,05/2000,NM
"Conchas Lake",266500,254200,104.8,06/2000,NM
"Conchas Lake",252800,254200,99.4,07/2000,NM
"Conchas Lake",239300,254200,94.1,08/2000,NM
"Conchas Lake",213600,254200,84,09/2000,NM
"Conchas Lake",189400,254200,74.5,10/2000,NM
"Conchas Lake",100900,254200,39.7,11/2005,NM
"Conchas Lake",99500,254200,39.1,12/2005,NM
"Conchas Lake",99500,254200,39.1,01/2006,NM
"Conchas Lake",99500,254200,39.1,02/2006,NM
"Conchas Lake",99200,254200,39,03/2006,NM
"Conchas Lake",96600,254200,38,04/2006,NM
"Conchas Lake",90500,254200,35.6,05/2006,NM
"Conchas Lake",74500,254200,29.3,06/2006,NM
"Conchas Lake",63400,254200,24.9,07/2006,NM
"Conchas Lake",55700,254200,21.9,08/2006,NM
"Conchas Lake",95500,254200,37.6,09/2006,NM
"Conchas Lake",92900,254200,36.5,10/2006,NM
"Conchas Lake",85500,254200,33.6,11/2006,NM
"Conchas Lake",84200,254200,33.1,12/2006,NM
"Conchas Lake",83600,254200,32.9,01/2007,NM
"Conchas Lake",84700,254200,33.3,02/2007,NM
"Conchas Lake",85800,254200,33.8,03/2007,NM
"Conchas Lake",86600,254200,34.1,04/2007,NM
"Conchas Lake",84800,254200,33.4,05/2007,NM
"Conchas Lake",87500,254200,34.4,06/2007,NM
"Conchas Lake",84100,254200,33.1,07/2007,NM
"Conchas Lake",71800,254200,28.2,08/2007,NM
"Conchas Lake",62100,254200,24.4,09/2007,NM
"Conchas Lake",52500,254200,20.7,10/2007,NM
"Conchas Lake",43600,254200,17.2,11/2007,NM
"Conchas Lake",39900,254200,15.7,12/2007,NM
"Conchas Lake",39500,254200,15.5,01/2008,NM
"Conchas Lake",40200,254200,15.8,02/2008,NM
"Conchas Lake",41300,254200,16.2,03/2008,NM
"Conchas Lake",40700,254200,16,04/2008,NM
"Conchas Lake",38400,254200,15.1,05/2008,NM
"Conchas Lake",32500,254200,12.8,06/2008,NM
"Conchas Lake",26000,254200,10.2,07/2008,NM
"Conchas Lake",26700,254200,10.5,08/2008,NM
"Conchas Lake",33500,254200,13.2,09/2008,NM
"Conchas Lake",27900,254200,11,10/2008,NM
"Conchas Lake",22300,254200,8.8,11/2008,NM
"Conchas Lake",21200,254200,8.3,12/2008,NM
"Conchas Lake",21600,254200,8.5,01/2009,NM
"Conchas Lake",21900,254200,8.6,02/2009,NM
"Conchas Lake",21600,254200,8.5,03/2009,NM
"Conchas Lake",20600,254200,8.1,04/2009,NM
"Conchas Lake",24200,254200,9.5,05/2009,NM
"Conchas Lake",22700,254200,8.9,06/2009,NM
"Conchas Lake",19900,254200,7.8,07/2009,NM
"Conchas Lake",20000,254200,7.9,08/2009,NM
"Conchas Lake",26300,254200,10.3,09/2009,NM
"Conchas Lake",27800,254200,10.9,10/2009,NM
"Conchas Lake",26200,254200,10.3,11/2009,NM
"Conchas Lake",24700,254200,9.7,12/2009,NM
"Conchas Lake",24000,254200,9.4,01/2010,NM
"Conchas Lake",24000,254200,9.4,02/2010,NM
"Conchas Lake",25500,254200,10,03/2010,NM
"Conchas Lake",26700,254200,10.5,04/2010,NM
"Conchas Lake",35700,254200,14,05/2010,NM
"Conchas Lake",39500,254200,15.5,06/2010,NM
"Conchas Lake",37500,254200,14.8,07/2010,NM
"Conchas Lake",32900,254200,12.9,08/2010,NM
"Conchas Lake",33700,254200,13.3,09/2010,NM
"Conchas Lake",20600,254200,8.1,10/2010,NM
"Conchas Lake",22600,254200,8.9,11/2010,NM
"Conchas Lake",21400,254200,8.4,12/2010,NM
"Conchas Lake",21700,254200,8.5,01/2011,NM
"Conchas Lake",21900,254200,8.6,02/2011,NM
"Conchas Lake",22300,254200,8.8,03/2011,NM
"Conchas Lake",21600,254200,8.5,04/2011,NM
"Conchas Lake",19000,254200,7.5,05/2011,NM
"Conchas Lake",15500,254200,6.1,06/2011,NM
"Conchas Lake",12600,254200,5,07/2011,NM
"Conchas Lake",9600,254200,3.8,08/2011,NM
"Conchas Lake",7700,254200,3,09/2011,NM
"Conchas Lake",20700,254200,8.1,10/2011,NM
"Conchas Lake",18800,254200,7.4,11/2011,NM
"Conchas Lake",16800,254200,6.6,12/2011,NM
"Conchas Lake",16600,254200,6.5,01/2012,NM
"Conchas Lake",15600,254200,6.1,02/2012,NM
"Conchas Lake",14500,254200,5.7,03/2012,NM
"Conchas Lake",12800,254200,5,04/2012,NM
"Conchas Lake",10900,254200,4.3,05/2012,NM
"Conchas Lake",10500,254200,4.1,06/2012,NM
"Conchas Lake",9800,254200,3.9,07/2012,NM
"Conchas Lake",7200,254200,2.8,08/2012,NM
"Conchas Lake",4800,254200,1.9,09/2012,NM
"Conchas Lake",6000,254200,2.4,10/2012,NM
"Conchas Lake",4400,254200,1.7,11/2012,NM
"Conchas Lake",3000,254200,1.2,12/2012,NM
"Conchas Lake",2000,254200,0.8,01/2013,NM
"Conchas Lake",1500,254200,0.6,02/2013,NM
"Conchas Lake",900,254200,0.4,03/2013,NM
"Conchas Lake",0,254200,0,04/2013,NM
"Conchas Lake",0,254200,0,05/2013,NM
"Conchas Lake",0,254200,0,06/2013,NM
"Conchas Lake",0,254200,0,07/2013,NM
"Conchas Lake",13900,254200,5.5,08/2013,NM
"Conchas Lake",28600,254200,11.3,09/2013,NM
"Conchas Lake",98700,254200,38.8,10/2013,NM
"Conchas Lake",97200,254200,38.2,11/2013,NM
"Conchas Lake",95700,254200,37.6,12/2013,NM
"Conchas Lake",95000,254200,37.4,01/2014,NM
"Conchas Lake",93200,254200,36.7,02/2014,NM
"Conchas Lake",92000,254200,36.2,03/2014,NM
"Conchas Lake",89800,254200,35.3,04/2014,NM
"Conchas Lake",85200,254200,33.5,05/2014,NM
"Conchas Lake",83100,254200,32.7,06/2014,NM
"Conchas Lake",85600,254200,33.7,07/2014,NM
"Conchas Lake",101300,254200,39.9,08/2014,NM
"Conchas Lake",99000,254200,38.9,09/2014,NM
"Conchas Lake",96800,254200,38.1,10/2014,NM
"Conchas Lake",87400,254200,34.4,11/2014,NM
"Conchas Lake",84600,254200,33.3,12/2014,NM
"Conchas Lake",83900,254200,33,01/2015,NM
"Conchas Lake",84600,254200,33.3,02/2015,NM
"Conchas Lake",84500,254200,33.2,03/2015,NM
"Conchas Lake",84400,254200,33.2,04/2015,NM
"Conchas Lake",75600,254200,29.7,05/2015,NM
"Conchas Lake",94700,254200,37.3,06/2015,NM
"Conchas Lake",108500,254200,42.7,07/2015,NM
"Conchas Lake",112100,254200,44.1,08/2015,NM
"Conchas Lake",124600,254200,49,09/2015,NM
"Conchas Lake",115000,254200,45.2,10/2015,NM
"Conchas Lake",134700,254200,53,11/2015,NM
"Conchas Lake",136000,254200,53.5,12/2015,NM
"Conchas Lake",137100,254200,53.9,01/2016,NM
"Conchas Lake",138200,254200,54.4,02/2016,NM
"Conchas Lake",139100,254200,54.7,03/2016,NM
"Conchas Lake",137000,254200,53.9,04/2016,NM
"Conchas Lake",131100,254200,51.6,05/2016,NM
"Conchas Lake",120900,254200,47.6,06/2016,NM
"Conchas Lake",116100,254200,45.7,07/2016,NM
"Conchas Lake",97000,254200,38.2,08/2016,NM
"Conchas Lake",85700,254200,33.7,09/2016,NM
"Conchas Lake",82400,254200,32.4,10/2016,NM
"Conchas Lake",71800,254200,28.2,11/2016,NM
"Conchas Lake",71300,254200,28,12/2016,NM
"Conchas Lake",71300,254200,28,01/2017,NM
"Conchas Lake",72100,254200,28.4,02/2017,NM
"Conchas Lake",73600,254200,29,03/2017,NM
Costilla,13500,16000,84.4,01/2000,NM
Costilla,13900,16000,86.9,02/2000,NM
Costilla,14400,16000,90,03/2000,NM
Costilla,15100,16000,94.4,04/2000,NM
Costilla,15500,16000,96.9,05/2000,NM
Costilla,14000,16000,87.5,06/2000,NM
Costilla,10500,16000,65.6,07/2000,NM
Costilla,7600,16000,47.5,08/2000,NM
Costilla,4800,16000,30,09/2000,NM
Costilla,2600,16000,16.3,10/2000,NM
Costilla,3100,16000,19.4,11/2000,NM
Costilla,3600,16000,22.5,12/2000,NM
Costilla,4000,16000,25,01/2001,NM
Costilla,4400,16000,27.5,02/2001,NM
Costilla,4800,16000,30,03/2001,NM
Costilla,5500,16000,34.4,04/2001,NM
Costilla,7100,16000,44.4,05/2001,NM
Costilla,11300,16000,70.6,06/2001,NM
Costilla,10000,16000,62.5,07/2001,NM
Costilla,6900,16000,43.1,08/2001,NM
Costilla,5400,16000,33.8,09/2001,NM
Costilla,2900,16000,18.1,10/2001,NM
Costilla,3400,16000,21.3,11/2001,NM
Costilla,3900,16000,24.4,12/2001,NM
Costilla,4300,16000,26.9,01/2002,NM
Costilla,4700,16000,29.4,02/2002,NM
Costilla,5000,16000,31.3,03/2002,NM
Costilla,5500,16000,34.4,04/2002,NM
Costilla,6100,16000,38.1,05/2002,NM
Costilla,3900,16000,24.4,06/2002,NM
Costilla,2600,16000,16.3,07/2002,NM
Costilla,1200,16000,7.5,08/2002,NM
Costilla,600,16000,3.8,09/2002,NM
Costilla,900,16000,5.6,10/2002,NM
Costilla,1500,16000,9.4,11/2002,NM
Costilla,1900,16000,11.9,12/2002,NM
Costilla,2200,16000,13.8,01/2003,NM
Costilla,2500,16000,15.6,02/2003,NM
Costilla,2900,16000,18.1,03/2003,NM
Costilla,3400,16000,21.3,04/2003,NM
Costilla,4500,16000,28.1,05/2003,NM
Costilla,5300,16000,33.1,06/2003,NM
Costilla,5300,16000,33.1,07/2003,NM
Costilla,3700,16000,23.1,08/2003,NM
Costilla,2700,16000,16.9,09/2003,NM
Costilla,2600,16000,16.3,10/2003,NM
Costilla,3300,16000,20.6,11/2003,NM
Costilla,3800,16000,23.8,12/2003,NM
Costilla,4200,16000,26.3,01/2004,NM
Costilla,4600,16000,28.8,02/2004,NM
Costilla,5000,16000,31.3,03/2004,NM
Costilla,5800,16000,36.3,04/2004,NM
Costilla,7200,16000,45,05/2004,NM
Costilla,10400,16000,65,06/2004,NM
Costilla,8100,16000,50.6,07/2004,NM
Costilla,6400,16000,40,08/2004,NM
Costilla,4400,16000,27.5,09/2004,NM
Costilla,2300,16000,14.4,10/2004,NM
Costilla,2800,16000,17.5,11/2004,NM
Costilla,3300,16000,20.6,12/2004,NM
Costilla,3800,16000,23.8,01/2005,NM
Costilla,4200,16000,26.3,02/2005,NM
Costilla,4600,16000,28.8,03/2005,NM
Costilla,5000,16000,31.3,04/2005,NM
