reservoir,storage,capacity,pct_capacity,date
"Big Sand Wash",7343,25700,28.6,10/2015,UT
"Big Sand Wash",9780,25700,38.1,11/2015,UT
"Big Sand Wash",14823,25700,57.7,12/2015,UT
"Big Sand Wash",20298,25700,79,01/2016,UT
"Big Sand Wash",24551,25700,95.5,02/2016,UT
"Big Sand Wash",25957,25700,101,03/2016,UT
"Big Sand Wash",26036,25700,101.3,04/2016,UT
"Big Sand Wash",25813,25700,100.4,05/2016,UT
"Big Sand Wash",23824,25700,92.7,06/2016,UT
"Big Sand Wash",24986,25700,97.2,07/2016,UT
"Big Sand Wash",17214,25700,67,08/2016,UT
"Big Sand Wash",8175,25700,31.8,09/2016,UT
"Big Sand Wash",5870,25700,22.8,10/2016,UT
"Big Sand Wash",11088,25700,43.1,11/2016,UT
"Big Sand Wash",17160,25700,66.8,12/2016,UT
"Big Sand Wash",22974,25700,89.4,01/2017,UT
"Big Sand Wash",25199,25700,98.1,02/2017,UT
"Big Sand Wash",25573,25700,99.5,03/2017,UT
"Cleveland Lake",4200,5400,77.8,11/2011,UT
"Cleveland Lake",4200,5400,77.8,12/2011,UT
"Cleveland Lake",4100,5400,75.9,01/2012,UT
"Cleveland Lake",4100,5400,75.9,02/2012,UT
"Cleveland Lake",4200,5400,77.8,03/2012,UT
"Cleveland Lake",4300,5400,79.6,04/2012,UT
"Cleveland Lake",4200,5400,77.8,05/2012,UT
"Cleveland Lake",5300,5400,98.1,06/2012,UT
"Cleveland Lake",4300,5400,79.6,07/2012,UT
"Cleveland Lake",3600,5400,66.7,08/2012,UT
"Cleveland Lake",2600,5400,48.1,09/2012,UT
"Cleveland Lake",2800,5400,51.9,10/2012,UT
"Cleveland Lake",2200,5400,40.7,11/2012,UT
"Cleveland Lake",2300,5400,42.6,12/2012,UT
"Cleveland Lake",2389,5400,44.2,01/2013,UT
"Cleveland Lake",2470,5400,45.7,02/2013,UT
"Cleveland Lake",2541,5400,47.1,03/2013,UT
"Cleveland Lake",2624,5400,48.6,04/2013,UT
"Cleveland Lake",2830,5400,52.4,05/2013,UT
"Cleveland Lake",4098,5400,75.9,06/2013,UT
"Cleveland Lake",4403,5400,81.5,07/2013,UT
"Cleveland Lake",3201,5400,59.3,08/2013,UT
"Cleveland Lake",2780,5400,51.5,09/2013,UT
"Cleveland Lake",2683,5400,49.7,10/2013,UT
"Cleveland Lake",2707,5400,50.1,11/2013,UT
"Cleveland Lake",2793,5400,51.7,12/2013,UT
"Cleveland Lake",2905,5400,53.8,01/2014,UT
"Cleveland Lake",2955,5400,54.7,02/2014,UT
"Cleveland Lake",3071,5400,56.9,03/2014,UT
"Cleveland Lake",3201,5400,59.3,04/2014,UT
"Cleveland Lake",3696,5400,68.4,05/2014,UT
"Cleveland Lake",5377,5400,99.6,06/2014,UT
"Cleveland Lake",5259,5400,97.4,07/2014,UT
"Cleveland Lake",3135,5400,58.1,08/2014,UT
"Cleveland Lake",4112,5400,76.1,09/2014,UT
"Cleveland Lake",3669,5400,67.9,10/2014,UT
"Cleveland Lake",3614,5400,66.9,11/2014,UT
"Cleveland Lake",3737,5400,69.2,12/2014,UT
"Cleveland Lake",3902,5400,72.3,01/2015,UT
"Cleveland Lake",3985,5400,73.8,02/2015,UT
"Cleveland Lake",4027,5400,74.6,03/2015,UT
"Cleveland Lake",4157,5400,77,04/2015,UT
"Cleveland Lake",4672,5400,86.5,05/2015,UT
"Cleveland Lake",5400,5400,100,06/2015,UT
"Cleveland Lake",5137,5400,95.1,07/2015,UT
"Cleveland Lake",3985,5400,73.8,08/2015,UT
"Cleveland Lake",3411,5400,63.2,09/2015,UT
"Cleveland Lake",2062,5400,38.2,10/2015,UT
"Cleveland Lake",1487,5400,27.5,11/2015,UT
"Cleveland Lake",1593,5400,29.5,12/2015,UT
"Cleveland Lake",1759,5400,32.6,01/2016,UT
"Cleveland Lake",1919,5400,35.5,02/2016,UT
"Cleveland Lake",2028,5400,37.6,03/2016,UT
"Cleveland Lake",2162,5400,40,04/2016,UT
"Cleveland Lake",2577,5400,47.7,05/2016,UT
"Cleveland Lake",3833,5400,71,06/2016,UT
"Cleveland Lake",4840,5400,89.6,07/2016,UT
"Cleveland Lake",3071,5400,56.9,08/2016,UT
"Cleveland Lake",1908,5400,35.3,09/2016,UT
"Cleveland Lake",1514,5400,28,10/2016,UT
"Cleveland Lake",1180,5400,21.9,11/2016,UT
"Cleveland Lake",1288,5400,23.9,12/2016,UT
"Cleveland Lake",1428,5400,26.4,01/2017,UT
"Cleveland Lake",1573,5400,29.1,02/2017,UT
"Cleveland Lake",1738,5400,32.2,03/2017,UT
Grantsville,2500,3300,75.8,01/2000,UT
Grantsville,2500,3300,75.8,02/2000,UT
Grantsville,3000,3300,90.9,03/2000,UT
Grantsville,3300,3300,100,04/2000,UT
Grantsville,2800,3300,84.8,05/2000,UT
Grantsville,2600,3300,78.8,06/2000,UT
Grantsville,2000,3300,60.6,07/2000,UT
Grantsville,1200,3300,36.4,08/2000,UT
Grantsville,800,3300,24.2,09/2000,UT
Grantsville,500,3300,15.2,10/2000,UT
Grantsville,1000,3300,30.3,12/2000,UT
Grantsville,1300,3300,39.4,01/2001,UT
Grantsville,1600,3300,48.5,02/2001,UT
Grantsville,2200,3300,66.7,04/2001,UT
Grantsville,3200,3300,97,05/2001,UT
Grantsville,3200,3300,97,06/2001,UT
Grantsville,600,3300,18.2,10/2001,UT
Grantsville,600,3300,18.2,11/2001,UT
Grantsville,600,3300,18.2,12/2001,UT
Grantsville,1700,3300,51.5,01/2002,UT
Grantsville,1800,3300,54.5,02/2002,UT
Grantsville,2000,3300,60.6,04/2002,UT
Grantsville,2800,3300,84.8,05/2002,UT
Grantsville,2000,3300,60.6,07/2002,UT
Grantsville,700,3300,21.2,10/2002,UT
Grantsville,700,3300,21.2,11/2002,UT
Grantsville,700,3300,21.2,12/2002,UT
Grantsville,1100,3300,33.3,01/2003,UT
Grantsville,1400,3300,42.4,02/2003,UT
Grantsville,1600,3300,48.5,03/2003,UT
Grantsville,1800,3300,54.5,04/2003,UT
Grantsville,2200,3300,66.7,05/2003,UT
Grantsville,200,3300,6.1,11/2003,UT
Grantsville,400,3300,12.1,12/2003,UT
Grantsville,600,3300,18.2,01/2004,UT
Grantsville,900,3300,27.3,02/2004,UT
Grantsville,1100,3300,33.3,03/2004,UT
Grantsville,1700,3300,51.5,04/2004,UT
Grantsville,2500,3300,75.8,05/2004,UT
Grantsville,2900,3300,87.9,06/2004,UT
Grantsville,1700,3300,51.5,08/2004,UT
Grantsville,1400,3300,42.4,09/2004,UT
Grantsville,800,3300,24.2,10/2004,UT
Grantsville,800,3300,24.2,11/2004,UT
Grantsville,1200,3300,36.4,12/2004,UT
Grantsville,1500,3300,45.5,01/2005,UT
Grantsville,1900,3300,57.6,02/2005,UT
Grantsville,2200,3300,66.7,03/2005,UT
Grantsville,2700,3300,81.8,04/2005,UT
Grantsville,3300,3300,100,05/2005,UT
Grantsville,3300,3300,100,06/2005,UT
Grantsville,2700,3300,81.8,07/2005,UT
Grantsville,1800,3300,54.5,01/2006,UT
Grantsville,2200,3300,66.7,02/2006,UT
Grantsville,2500,3300,75.8,03/2006,UT
Grantsville,2900,3300,87.9,04/2006,UT
Grantsville,3300,3300,100,05/2006,UT
Grantsville,3300,3300,100,06/2006,UT
Grantsville,3000,3300,90.9,07/2006,UT
Grantsville,2300,3300,69.7,08/2006,UT
Grantsville,1100,3300,33.3,09/2006,UT
Grantsville,900,3300,27.3,10/2006,UT
Grantsville,1200,3300,36.4,11/2006,UT
Grantsville,1500,3300,45.5,12/2006,UT
Grantsville,2000,3300,60.6,01/2007,UT
Grantsville,2400,3300,72.7,02/2007,UT
Grantsville,2700,3300,81.8,03/2007,UT
Grantsville,3200,3300,97,04/2007,UT
Grantsville,2600,3300,78.8,05/2007,UT
Grantsville,2700,3300,81.8,06/2007,UT
Grantsville,2100,3300,63.6,07/2007,UT
Grantsville,1400,3300,42.4,08/2007,UT
Grantsville,900,3300,27.3,09/2007,UT
Grantsville,600,3300,18.2,10/2007,UT
Grantsville,800,3300,24.2,11/2007,UT
Grantsville,1100,3300,33.3,12/2007,UT
Grantsville,1300,3300,39.4,01/2008,UT
Grantsville,1600,3300,48.5,02/2008,UT
Grantsville,1800,3300,54.5,03/2008,UT
Grantsville,1600,3300,48.5,04/2008,UT
Grantsville,2200,3300,66.7,05/2008,UT
Grantsville,1800,3300,54.5,06/2008,UT
Grantsville,2600,3300,78.8,07/2008,UT
Grantsville,1800,3300,54.5,08/2008,UT
Grantsville,900,3300,27.3,09/2008,UT
Grantsville,600,3300,18.2,10/2008,UT
Grantsville,700,3300,21.2,11/2008,UT
Grantsville,900,3300,27.3,12/2008,UT
Grantsville,1200,3300,36.4,01/2009,UT
Grantsville,1400,3300,42.4,02/2009,UT
Grantsville,1700,3300,51.5,03/2009,UT
Grantsville,2100,3300,63.6,04/2009,UT
Grantsville,2900,3300,87.9,05/2009,UT
Grantsville,3000,3300,90.9,06/2009,UT
Grantsville,3400,3300,103,07/2009,UT
Grantsville,2300,3300,69.7,08/2009,UT
Grantsville,1300,3300,39.4,09/2009,UT
Grantsville,800,3300,24.2,10/2009,UT
Grantsville,600,3300,18.2,11/2009,UT
Grantsville,1000,3300,30.3,12/2009,UT
Grantsville,1300,3300,39.4,01/2010,UT
Grantsville,1500,3300,45.5,02/2010,UT
Grantsville,1500,3300,45.5,03/2010,UT
Grantsville,1500,3300,45.5,04/2010,UT
Grantsville,2400,3300,72.7,05/2010,UT
Grantsville,2400,3300,72.7,06/2010,UT
Grantsville,3000,3300,90.9,07/2010,UT
Grantsville,2300,3300,69.7,08/2010,UT
Grantsville,1600,3300,48.5,09/2010,UT
Grantsville,800,3300,24.2,10/2010,UT
Grantsville,600,3300,18.2,11/2010,UT
Grantsville,1000,3300,30.3,12/2010,UT
Grantsville,1200,3300,36.4,01/2011,UT
Grantsville,1200,3300,36.4,02/2011,UT
Grantsville,2100,3300,63.6,03/2011,UT
Grantsville,2600,3300,78.8,04/2011,UT
Grantsville,3300,3300,100,05/2011,UT
Grantsville,3300,3300,100,06/2011,UT
Grantsville,3300,3300,100,07/2011,UT
Grantsville,3100,3300,93.9,08/2011,UT
Grantsville,2100,3300,63.6,09/2011,UT
Grantsville,2000,3300,60.6,10/2011,UT
Grantsville,1500,3300,45.5,11/2011,UT
Grantsville,2200,3300,66.7,12/2011,UT
Grantsville,2800,3300,84.8,01/2012,UT
Grantsville,2300,3300,69.7,02/2012,UT
Grantsville,3200,3300,97,03/2012,UT
Grantsville,3300,3300,100,04/2012,UT
Grantsville,2800,3300,84.8,05/2012,UT
Grantsville,2400,3300,72.7,06/2012,UT
Grantsville,1700,3300,51.5,07/2012,UT
Grantsville,1100,3300,33.3,08/2012,UT
Grantsville,500,3300,15.2,09/2012,UT
Grantsville,300,3300,9.1,10/2012,UT
Grantsville,300,3300,9.1,11/2012,UT
Grantsville,700,3300,21.2,12/2012,UT
Grantsville,800,3300,24.2,01/2013,UT
Grantsville,800,3300,24.2,02/2013,UT
Grantsville,1200,3300,36.4,03/2013,UT
Grantsville,1800,3300,54.5,04/2013,UT
Grantsville,2200,3300,66.7,05/2013,UT
Grantsville,2646,3300,80.2,06/2013,UT
Grantsville,2330,3300,70.6,07/2013,UT
Grantsville,1564,3300,47.4,08/2013,UT
Grantsville,775,3300,23.5,09/2013,UT
Grantsville,800,3300,24.2,10/2013,UT
Grantsville,670,3300,20.3,11/2013,UT
Grantsville,730,3300,22.1,12/2013,UT
Grantsville,800,3300,24.2,01/2014,UT
Grantsville,1800,3300,54.5,02/2014,UT
Grantsville,1850,3300,56.1,03/2014,UT
Grantsville,1903,3300,57.7,04/2014,UT
Grantsville,2120,3300,64.2,05/2014,UT
Grantsville,2700,3300,81.8,06/2014,UT
Grantsville,2260,3300,68.5,07/2014,UT
Grantsville,1530,3300,46.4,08/2014,UT
Grantsville,1012,3300,30.7,09/2014,UT
Grantsville,756,3300,22.9,10/2014,UT
Grantsville,900,3300,27.3,11/2014,UT
Grantsville,715,3300,21.7,12/2014,UT
Grantsville,800,3300,24.2,01/2015,UT
Grantsville,1138,3300,34.5,02/2015,UT
Grantsville,1350,3300,40.9,03/2015,UT
Grantsville,1565,3300,47.4,04/2015,UT
Grantsville,1600,3300,48.5,05/2015,UT
Grantsville,2640,3300,80,06/2015,UT
Grantsville,2732,3300,82.8,07/2015,UT
Grantsville,2000,3300,60.6,08/2015,UT
Grantsville,1800,3300,54.5,09/2015,UT
Grantsville,1086,3300,32.9,10/2015,UT
Grantsville,990,3300,30,11/2015,UT
Grantsville,1050,3300,31.8,12/2015,UT
Grantsville,1150,3300,34.8,01/2016,UT
Grantsville,1632,3300,49.5,02/2016,UT
Grantsville,1976,3300,59.9,03/2016,UT
Grantsville,2384,3300,72.2,04/2016,UT
Grantsville,2960,3300,89.7,05/2016,UT
Grantsville,2600,3300,78.8,06/2016,UT
Grantsville,2100,3300,63.6,07/2016,UT
Grantsville,1190,3300,36.1,08/2016,UT
Grantsville,385,3300,11.7,09/2016,UT
Grantsville,300,3300,9.1,10/2016,UT
Grantsville,536,3300,16.2,11/2016,UT
Grantsville,550,3300,16.7,12/2016,UT
Grantsville,560,3300,17,01/2017,UT
Grantsville,600,3300,18.2,02/2017,UT
Grantsville,1310,3300,39.7,03/2017,UT
Gunlock,7400,10400,71.2,01/2000,UT
Gunlock,7900,10400,76,02/2000,UT
Gunlock,9400,10400,90.4,03/2000,UT
Gunlock,10300,10400,99,04/2000,UT
Gunlock,10300,10400,99,05/2000,UT
Gunlock,9800,10400,94.2,06/2000,UT
Gunlock,9500,10400,91.3,07/2000,UT
Gunlock,9200,10400,88.5,08/2000,UT
Gunlock,8700,10400,83.7,09/2000,UT
Gunlock,7900,10400,76,10/2000,UT
Gunlock,7000,10400,67.3,11/2000,UT
Gunlock,6300,10400,60.6,12/2000,UT
Gunlock,7300,10400,70.2,01/2001,UT
Gunlock,8400,10400,80.8,02/2001,UT
Gunlock,8600,10400,82.7,03/2001,UT
Gunlock,10000,10400,96.2,04/2001,UT
Gunlock,10200,10400,98.1,05/2001,UT
Gunlock,10400,10400,100,06/2001,UT
Gunlock,9700,10400,93.3,07/2001,UT
Gunlock,9000,10400,86.5,08/2001,UT
Gunlock,8300,10400,79.8,09/2001,UT
Gunlock,7700,10400,74,10/2001,UT
Gunlock,7100,10400,68.3,11/2001,UT
Gunlock,6400,10400,61.5,12/2001,UT
Gunlock,5900,10400,56.7,01/2002,UT
Gunlock,7100,10400,68.3,02/2002,UT
Gunlock,7500,10400,72.1,03/2002,UT
Gunlock,7300,10400,70.2,04/2002,UT
Gunlock,6300,10400,60.6,05/2002,UT
Gunlock,5242,10400,50.4,06/2002,UT
Gunlock,4000,10400,38.5,07/2002,UT
Gunlock,2000,10400,19.2,08/2002,UT
Gunlock,2500,10400,24,09/2002,UT
Gunlock,2600,10400,25,10/2002,UT
Gunlock,3000,10400,28.8,11/2002,UT
Gunlock,3000,10400,28.8,12/2002,UT
Gunlock,3300,10400,31.7,01/2003,UT
Gunlock,4400,10400,42.3,02/2003,UT
Gunlock,4900,10400,47.1,03/2003,UT
Gunlock,5800,10400,55.8,04/2003,UT
Gunlock,5400,10400,51.9,05/2003,UT
Gunlock,5200,10400,50,06/2003,UT
Gunlock,6000,10400,57.7,07/2003,UT
Gunlock,6200,10400,59.6,08/2003,UT
Gunlock,4800,10400,46.2,09/2003,UT
Gunlock,3300,10400,31.7,10/2003,UT
Gunlock,3200,10400,30.8,11/2003,UT
Gunlock,3300,10400,31.7,12/2003,UT
Gunlock,3800,10400,36.5,01/2004,UT
Gunlock,4100,10400,39.4,02/2004,UT
Gunlock,4900,10400,47.1,03/2004,UT
Gunlock,6200,10400,59.6,04/2004,UT
Gunlock,6800,10400,65.4,05/2004,UT
Gunlock,6900,10400,66.3,06/2004,UT
Gunlock,6900,10400,66.3,07/2004,UT
Gunlock,6300,10400,60.6,08/2004,UT
Gunlock,4000,10400,38.5,09/2004,UT
Gunlock,4900,10400,47.1,10/2004,UT
Gunlock,8600,10400,82.7,11/2004,UT
Gunlock,10400,10400,100,12/2004,UT
Gunlock,10400,10400,100,01/2005,UT
Gunlock,10400,10400,100,02/2005,UT
Gunlock,10400,10400,100,03/2005,UT
Gunlock,10400,10400,100,04/2005,UT
Gunlock,10400,10400,100,05/2005,UT
Gunlock,10400,10400,100,06/2005,UT
Gunlock,10800,10400,103.8,07/2005,UT
Gunlock,10400,10400,100,08/2005,UT
Gunlock,10400,10400,100,09/2005,UT
Gunlock,10400,10400,100,10/2005,UT
Gunlock,10900,10400,104.8,11/2005,UT
Gunlock,10900,10400,104.8,12/2005,UT
Gunlock,10800,10400,103.8,01/2006,UT
Gunlock,10400,10400,100,02/2006,UT
Gunlock,10400,10400,100,03/2006,UT
Gunlock,10400,10400,100,04/2006,UT
Gunlock,10400,10400,100,05/2006,UT
Gunlock,10400,10400,100,06/2006,UT
Gunlock,10000,10400,96.2,07/2006,UT
Gunlock,9600,10400,92.3,08/2006,UT
Gunlock,8700,10400,83.7,09/2006,UT
Gunlock,8000,10400,76.9,10/2006,UT
Gunlock,8200,10400,78.8,11/2006,UT
Gunlock,8300,10400,79.8,12/2006,UT
Gunlock,9000,10400,86.5,01/2007,UT
Gunlock,6600,10400,63.5,02/2007,UT
Gunlock,9800,10400,94.2,03/2007,UT
Gunlock,10400,10400,100,04/2007,UT
Gunlock,8800,10400,84.6,05/2007,UT
Gunlock,8000,10400,76.9,06/2007,UT
Gunlock,6400,10400,61.5,07/2007,UT
Gunlock,7300,10400,70.2,08/2007,UT
Gunlock,7100,10400,68.3,09/2007,UT
Gunlock,7100,10400,68.3,10/2007,UT
Gunlock,6500,10400,62.5,11/2007,UT
Gunlock,6800,10400,65.4,12/2007,UT
Gunlock,6200,10400,59.6,01/2008,UT
Gunlock,7300,10400,70.2,02/2008,UT
Gunlock,8600,10400,82.7,03/2008,UT
Gunlock,10400,10400,100,04/2008,UT
Gunlock,10400,10400,100,05/2008,UT
Gunlock,9000,10400,86.5,06/2008,UT
Gunlock,7000,10400,67.3,07/2008,UT
Gunlock,6500,10400,62.5,08/2008,UT
Gunlock,5800,10400,55.8,09/2008,UT
Gunlock,8300,10400,79.8,10/2008,UT
Gunlock,0,10400,0,11/2008,UT
Gunlock,0,10400,0,12/2008,UT
Gunlock,0,10400,0,01/2009,UT
Gunlock,0,10400,0,02/2009,UT
Gunlock,3900,10400,37.5,03/2009,UT
Gunlock,6000,10400,57.7,04/2009,UT
Gunlock,6000,10400,57.7,05/2009,UT
Gunlock,5900,10400,56.7,06/2009,UT
Gunlock,5100,10400,49,07/2009,UT
Gunlock,4300,10400,41.3,08/2009,UT
Gunlock,3400,10400,32.7,09/2009,UT
Gunlock,2300,10400,22.1,10/2009,UT
Gunlock,2400,10400,23.1,11/2009,UT
Gunlock,3200,10400,30.8,12/2009,UT
Gunlock,3600,10400,34.6,01/2010,UT
Gunlock,3900,10400,37.5,02/2010,UT
Gunlock,4200,10400,40.4,03/2010,UT
Gunlock,7000,10400,67.3,04/2010,UT
Gunlock,8800,10400,84.6,05/2010,UT
Gunlock,10400,10400,100,06/2010,UT
Gunlock,8000,10400,76.9,07/2010,UT
Gunlock,8400,10400,80.8,08/2010,UT
Gunlock,3600,10400,34.6,09/2010,UT
Gunlock,1600,10400,15.4,10/2010,UT
Gunlock,1700,10400,16.3,11/2010,UT
Gunlock,1800,10400,17.3,12/2010,UT
Gunlock,9100,10400,87.5,01/2011,UT
Gunlock,8900,10400,85.6,02/2011,UT
Gunlock,9100,10400,87.5,03/2011,UT
Gunlock,9200,10400,88.5,04/2011,UT
Gunlock,9000,10400,86.5,05/2011,UT
Gunlock,10400,10400,100,06/2011,UT
Gunlock,4200,10400,40.4,07/2011,UT
Gunlock,9200,10400,88.5,08/2011,UT
Gunlock,7900,10400,76,09/2011,UT
Gunlock,7000,10400,67.3,10/2011,UT
Gunlock,7100,10400,68.3,11/2011,UT
Gunlock,8900,10400,85.6,12/2011,UT
Gunlock,8200,10400,78.8,01/2012,UT
Gunlock,10100,10400,97.1,02/2012,UT
Gunlock,8900,10400,85.6,03/2012,UT
Gunlock,9200,10400,88.5,04/2012,UT
Gunlock,9300,10400,89.4,05/2012,UT
Gunlock,8300,10400,79.8,06/2012,UT
Gunlock,7400,10400,71.2,07/2012,UT
Gunlock,6700,10400,64.4,08/2012,UT
Gunlock,6000,10400,57.7,09/2012,UT
Gunlock,5900,10400,56.7,10/2012,UT
Gunlock,5800,10400,55.8,11/2012,UT
Gunlock,5800,10400,55.8,12/2012,UT
Gunlock,6246,10400,60.1,01/2013,UT
Gunlock,6392,10400,61.5,02/2013,UT
Gunlock,6800,10400,65.4,03/2013,UT
Gunlock,7057,10400,67.9,04/2013,UT
Gunlock,7361,10400,70.8,05/2013,UT
Gunlock,7116,10400,68.4,06/2013,UT
Gunlock,7000,10400,67.3,07/2013,UT
Gunlock,5056,10400,48.6,08/2013,UT
Gunlock,4576,10400,44,09/2013,UT
Gunlock,3980,10400,38.3,10/2013,UT
Gunlock,4144,10400,39.8,11/2013,UT
Gunlock,4144,10400,39.8,12/2013,UT
Gunlock,7647,10400,73.5,01/2014,UT
Gunlock,9672,10400,93,02/2014,UT
Gunlock,4871,10400,46.8,03/2014,UT
Gunlock,4500,10400,43.3,04/2014,UT
Gunlock,5052,10400,48.6,05/2014,UT
Gunlock,4680,10400,45,06/2014,UT
Gunlock,3642,10400,35,07/2014,UT
Gunlock,3175,10400,30.5,08/2014,UT
Gunlock,2769,10400,26.6,09/2014,UT
Gunlock,3175,10400,30.5,10/2014,UT
Gunlock,2770,10400,26.6,11/2014,UT
Gunlock,2734,10400,26.3,12/2014,UT
Gunlock,3331,10400,32,01/2015,UT
Gunlock,4368,10400,42,02/2015,UT
Gunlock,4378,10400,42.1,03/2015,UT
Gunlock,3806,10400,36.6,04/2015,UT
Gunlock,4652,10400,44.7,05/2015,UT
Gunlock,5500,10400,52.9,06/2015,UT
Gunlock,3806,10400,36.6,07/2015,UT
Gunlock,3486,10400,33.5,08/2015,UT
Gunlock,3280,10400,31.5,09/2015,UT
Gunlock,2215,10400,21.3,10/2015,UT
Gunlock,1843,10400,17.7,11/2015,UT
Gunlock,2392,10400,23,12/2015,UT
Gunlock,1960,10400,18.8,01/2016,UT
Gunlock,2332,10400,22.4,02/2016,UT
Gunlock,2737,10400,26.3,03/2016,UT
Gunlock,2464,10400,23.7,04/2016,UT
Gunlock,2737,10400,26.3,05/2016,UT
Gunlock,3645,10400,35,06/2016,UT
Gunlock,3976,10400,38.2,07/2016,UT
Gunlock,4576,10400,44,08/2016,UT
Gunlock,4576,10400,44,09/2016,UT
Gunlock,4000,10400,38.5,10/2016,UT
Gunlock,1730,10400,16.6,11/2016,UT
Gunlock,4576,10400,44,12/2016,UT
Gunlock,4576,10400,44,01/2017,UT
Gunlock,4160,10400,40,02/2017,UT
Gunlock,6480,10400,62.3,03/2017,UT
Gunnison,13000,20300,64,01/2000,UT
Gunnison,19000,20300,93.6,02/2000,UT
Gunnison,20264,20300,99.8,03/2000,UT
Gunnison,20264,20300,99.8,04/2000,UT
Gunnison,17300,20300,85.2,05/2000,UT
Gunnison,19260,20300,94.9,06/2000,UT
Gunnison,13000,20300,64,07/2000,UT
Gunnison,6100,20300,30,08/2000,UT
Gunnison,1320,20300,6.5,09/2000,UT
Gunnison,500,20300,2.5,10/2000,UT
Gunnison,0,20300,0,11/2000,UT
Gunnison,0,20300,0,12/2000,UT
Gunnison,0,20300,0,01/2001,UT
Gunnison,6400,20300,31.5,02/2001,UT
Gunnison,10000,20300,49.3,03/2001,UT
Gunnison,13300,20300,65.5,04/2001,UT
Gunnison,11400,20300,56.2,05/2001,UT
Gunnison,14400,20300,70.9,06/2001,UT
Gunnison,10000,20300,49.3,07/2001,UT
Gunnison,7000,20300,34.5,08/2001,UT
Gunnison,3000,20300,14.8,09/2001,UT
Gunnison,1000,20300,4.9,10/2001,UT
Gunnison,500,20300,2.5,11/2001,UT
Gunnison,4700,20300,23.2,12/2001,UT
Gunnison,300,20300,1.5,01/2002,UT
Gunnison,1400,20300,6.9,02/2002,UT
Gunnison,2400,20300,11.8,03/2002,UT
Gunnison,6300,20300,31,04/2002,UT
Gunnison,5800,20300,28.6,05/2002,UT
Gunnison,3000,20300,14.8,06/2002,UT
Gunnison,2000,20300,9.9,07/2002,UT
Gunnison,400,20300,2,08/2002,UT
Gunnison,200,20300,1,09/2002,UT
Gunnison,0,20300,0,10/2002,UT
Gunnison,200,20300,1,11/2002,UT
Gunnison,400,20300,2,12/2002,UT
Gunnison,600,20300,3,01/2003,UT
Gunnison,1100,20300,5.4,02/2003,UT
Gunnison,2400,20300,11.8,03/2003,UT
Gunnison,3600,20300,17.7,04/2003,UT
Gunnison,3600,20300,17.7,05/2003,UT
Gunnison,8400,20300,41.4,06/2003,UT
Gunnison,7000,20300,34.5,07/2003,UT
Gunnison,4100,20300,20.2,08/2003,UT
Gunnison,1000,20300,4.9,09/2003,UT
Gunnison,0,20300,0,10/2003,UT
