reservoir,storage,capacity,pct_capacity,date
"Bumping Lake",6300,33700,18.7,12/2002,WA
"Bumping Lake",5500,33700,16.3,01/2003,WA
"Bumping Lake",24800,33700,73.6,02/2003,WA
"Bumping Lake",21200,33700,62.9,03/2003,WA
"Bumping Lake",30100,33700,89.3,04/2003,WA
"Bumping Lake",30300,33700,89.9,05/2003,WA
"Bumping Lake",34300,33700,101.8,06/2003,WA
"Bumping Lake",33200,33700,98.5,07/2003,WA
"Bumping Lake",26700,33700,79.2,08/2003,WA
"Bumping Lake",17800,33700,52.8,09/2003,WA
"Bumping Lake",10900,33700,32.3,10/2003,WA
"Bumping Lake",9600,33700,28.5,11/2003,WA
"Bumping Lake",13900,33700,41.2,12/2003,WA
"Bumping Lake",10100,33700,30,01/2004,WA
"Bumping Lake",11000,33700,32.6,02/2004,WA
"Bumping Lake",10300,33700,30.6,03/2004,WA
"Bumping Lake",13700,33700,40.7,04/2004,WA
"Bumping Lake",31700,33700,94.1,05/2004,WA
"Bumping Lake",34100,33700,101.2,06/2004,WA
"Bumping Lake",33000,33700,97.9,07/2004,WA
"Bumping Lake",26800,33700,79.5,08/2004,WA
"Bumping Lake",20000,33700,59.3,09/2004,WA
"Bumping Lake",15900,33700,47.2,10/2004,WA
"Bumping Lake",13000,33700,38.6,11/2004,WA
"Bumping Lake",13600,33700,40.4,12/2004,WA
"Bumping Lake",20000,33700,59.3,01/2005,WA
"Bumping Lake",27000,33700,80.1,02/2005,WA
"Bumping Lake",27700,33700,82.2,03/2005,WA
"Bumping Lake",29600,33700,87.8,04/2005,WA
"Bumping Lake",33900,33700,100.6,05/2005,WA
"Bumping Lake",33700,33700,100,06/2005,WA
"Bumping Lake",31300,33700,92.9,07/2005,WA
"Bumping Lake",24900,33700,73.9,08/2005,WA
"Bumping Lake",16900,33700,50.1,09/2005,WA
"Bumping Lake",10400,33700,30.9,10/2005,WA
"Bumping Lake",7000,33700,20.8,11/2005,WA
"Bumping Lake",7000,33700,20.8,12/2005,WA
"Bumping Lake",15300,33700,45.4,01/2006,WA
"Bumping Lake",23500,33700,69.7,02/2006,WA
"Bumping Lake",22500,33700,66.8,03/2006,WA
"Bumping Lake",19400,33700,57.6,04/2006,WA
"Bumping Lake",24900,33700,73.9,05/2006,WA
"Bumping Lake",33300,33700,98.8,06/2006,WA
"Bumping Lake",33900,33700,100.6,07/2006,WA
"Bumping Lake",29700,33700,88.1,08/2006,WA
"Bumping Lake",21800,33700,64.7,09/2006,WA
"Bumping Lake",14900,33700,44.2,10/2006,WA
"Bumping Lake",8800,33700,26.1,11/2006,WA
"Bumping Lake",14600,33700,43.3,12/2006,WA
"Bumping Lake",17100,33700,50.7,01/2007,WA
"Bumping Lake",15700,33700,46.6,02/2007,WA
"Bumping Lake",14700,33700,43.6,03/2007,WA
"Bumping Lake",19500,33700,57.9,04/2007,WA
"Bumping Lake",20400,33700,60.5,05/2007,WA
"Bumping Lake",34200,33700,101.5,06/2007,WA
"Bumping Lake",34100,33700,101.2,07/2007,WA
"Bumping Lake",30100,33700,89.3,08/2007,WA
"Bumping Lake",22500,33700,66.8,09/2007,WA
"Bumping Lake",13900,33700,41.2,10/2007,WA
"Bumping Lake",9000,33700,26.7,11/2007,WA
"Bumping Lake",9700,33700,28.8,12/2007,WA
"Bumping Lake",17800,33700,52.8,01/2008,WA
"Bumping Lake",12000,33700,35.6,02/2008,WA
"Bumping Lake",7300,33700,21.7,03/2008,WA
"Bumping Lake",4700,33700,13.9,04/2008,WA
"Bumping Lake",6000,33700,17.8,05/2008,WA
"Bumping Lake",29700,33700,88.1,06/2008,WA
"Bumping Lake",34500,33700,102.4,07/2008,WA
"Bumping Lake",31500,33700,93.5,08/2008,WA
"Bumping Lake",22100,33700,65.6,09/2008,WA
"Bumping Lake",14000,33700,41.5,10/2008,WA
"Bumping Lake",8200,33700,24.3,11/2008,WA
"Bumping Lake",13600,33700,40.4,12/2008,WA
"Bumping Lake",10600,33700,31.5,01/2009,WA
"Bumping Lake",16500,33700,49,02/2009,WA
"Bumping Lake",12600,33700,37.4,03/2009,WA
"Bumping Lake",9200,33700,27.3,04/2009,WA
"Bumping Lake",13900,33700,41.2,05/2009,WA
"Bumping Lake",34100,33700,101.2,06/2009,WA
"Bumping Lake",33800,33700,100.3,07/2009,WA
"Bumping Lake",31500,33700,93.5,08/2009,WA
"Bumping Lake",23300,33700,69.1,09/2009,WA
"Bumping Lake",16400,33700,48.7,10/2009,WA
"Bumping Lake",13300,33700,39.5,11/2009,WA
"Bumping Lake",15000,33700,44.5,12/2009,WA
"Bumping Lake",12900,33700,38.3,01/2010,WA
"Bumping Lake",12200,33700,36.2,02/2010,WA
"Bumping Lake",11800,33700,35,03/2010,WA
"Bumping Lake",11800,33700,35,04/2010,WA
"Bumping Lake",14300,33700,42.4,05/2010,WA
"Bumping Lake",30900,33700,91.7,06/2010,WA
"Bumping Lake",34100,33700,101.2,07/2010,WA
"Bumping Lake",32000,33700,95,08/2010,WA
"Bumping Lake",23900,33700,70.9,09/2010,WA
"Bumping Lake",17400,33700,51.6,10/2010,WA
"Bumping Lake",12800,33700,38,11/2010,WA
"Bumping Lake",17300,33700,51.3,12/2010,WA
"Bumping Lake",19200,33700,57,01/2011,WA
"Bumping Lake",21000,33700,62.3,02/2011,WA
"Bumping Lake",16000,33700,47.5,03/2011,WA
"Bumping Lake",14700,33700,43.6,04/2011,WA
"Bumping Lake",15300,33700,45.4,05/2011,WA
"Bumping Lake",23200,33700,68.8,06/2011,WA
"Bumping Lake",34300,33700,101.8,07/2011,WA
"Bumping Lake",33800,33700,100.3,08/2011,WA
"Bumping Lake",29900,33700,88.7,09/2011,WA
"Bumping Lake",22400,33700,66.5,10/2011,WA
"Bumping Lake",18700,33700,55.5,11/2011,WA
"Bumping Lake",19100,33700,56.7,12/2011,WA
"Bumping Lake",18600,33700,55.2,01/2012,WA
"Bumping Lake",20500,33700,60.8,02/2012,WA
"Bumping Lake",18000,33700,53.4,03/2012,WA
"Bumping Lake",14500,33700,43,04/2012,WA
"Bumping Lake",16700,33700,49.6,05/2012,WA
"Bumping Lake",28900,33700,85.8,06/2012,WA
"Bumping Lake",34200,33700,101.5,07/2012,WA
"Bumping Lake",33400,33700,99.1,08/2012,WA
"Bumping Lake",26400,33700,78.3,09/2012,WA
"Bumping Lake",18500,33700,54.9,10/2012,WA
"Bumping Lake",18770,33700,55.7,11/2012,WA
"Bumping Lake",18740,33700,55.6,12/2012,WA
"Bumping Lake",14370,33700,42.6,01/2013,WA
"Bumping Lake",12480,33700,37,02/2013,WA
"Bumping Lake",10220,33700,30.3,03/2013,WA
"Bumping Lake",11450,33700,34,04/2013,WA
"Bumping Lake",20690,33700,61.4,05/2013,WA
"Bumping Lake",34350,33700,101.9,06/2013,WA
"Bumping Lake",33710,33700,100,07/2013,WA
"Bumping Lake",30020,33700,89.1,08/2013,WA
"Bumping Lake",21990,33700,65.3,09/2013,WA
"Bumping Lake",18970,33700,56.3,10/2013,WA
"Bumping Lake",18010,33700,53.4,11/2013,WA
"Bumping Lake",19980,33700,59.3,12/2013,WA
"Bumping Lake",21270,33700,63.1,01/2014,WA
"Bumping Lake",18550,33700,55,02/2014,WA
"Bumping Lake",16710,33700,49.6,03/2014,WA
"Bumping Lake",20019,33700,59.4,04/2014,WA
"Bumping Lake",20960,33700,62.2,05/2014,WA
"Bumping Lake",33593,33700,99.7,06/2014,WA
"Bumping Lake",33723,33700,100.1,07/2014,WA
"Bumping Lake",30744,33700,91.2,08/2014,WA
"Bumping Lake",21460,33700,63.7,09/2014,WA
"Bumping Lake",14129,33700,41.9,10/2014,WA
"Bumping Lake",15180,33700,45,11/2014,WA
"Bumping Lake",28766,33700,85.4,12/2014,WA
"Bumping Lake",19130,33700,56.8,01/2015,WA
"Bumping Lake",26342,33700,78.2,02/2015,WA
"Bumping Lake",33775,33700,100.2,03/2015,WA
"Bumping Lake",34022,33700,101,04/2015,WA
"Bumping Lake",33580,33700,99.6,05/2015,WA
"Bumping Lake",34087,33700,101.1,06/2015,WA
"Bumping Lake",30929,33700,91.8,07/2015,WA
"Bumping Lake",25198,33700,74.8,08/2015,WA
"Bumping Lake",19800,33700,58.8,09/2015,WA
"Bumping Lake",13976,33700,41.5,10/2015,WA
"Bumping Lake",11196,33700,33.2,11/2015,WA
"Bumping Lake",23108,33700,68.6,12/2015,WA
"Bumping Lake",19467,33700,57.8,01/2016,WA
"Bumping Lake",20950,33700,62.2,02/2016,WA
"Bumping Lake",20759,33700,61.6,03/2016,WA
"Bumping Lake",17460,33700,51.8,04/2016,WA
"Bumping Lake",30318,33700,90,05/2016,WA
"Bumping Lake",33996,33700,100.9,06/2016,WA
"Bumping Lake",32043,33700,95.1,07/2016,WA
"Bumping Lake",27316,33700,81.1,08/2016,WA
"Bumping Lake",19370,33700,57.5,09/2016,WA
"Bumping Lake",11396,33700,33.8,10/2016,WA
"Bumping Lake",17020,33700,50.5,11/2016,WA
"Bumping Lake",14147,33700,42,12/2016,WA
"Bumping Lake",14471,33700,42.9,01/2017,WA
"Bumping Lake",14859,33700,44.1,02/2017,WA
"Bumping Lake",15772,33700,46.8,03/2017,WA
"Cle Elum",322200,436900,73.7,01/2000,WA
"Cle Elum",311800,436900,71.4,02/2000,WA
"Cle Elum",296300,436900,67.8,03/2000,WA
"Cle Elum",288000,436900,65.9,04/2000,WA
"Cle Elum",359100,436900,82.2,05/2000,WA
"Cle Elum",435800,436900,99.7,06/2000,WA
"Cle Elum",434900,436900,99.5,07/2000,WA
"Cle Elum",276500,436900,63.3,08/2000,WA
"Cle Elum",102300,436900,23.4,09/2000,WA
"Cle Elum",95100,436900,21.8,10/2000,WA
"Cle Elum",102800,436900,23.5,11/2000,WA
"Cle Elum",101300,436900,23.2,12/2000,WA
"Cle Elum",95100,436900,21.8,01/2001,WA
"Cle Elum",91100,436900,20.9,02/2001,WA
"Cle Elum",86900,436900,19.9,03/2001,WA
"Cle Elum",102900,436900,23.6,04/2001,WA
"Cle Elum",145500,436900,33.3,05/2001,WA
"Cle Elum",241900,436900,55.4,06/2001,WA
"Cle Elum",215600,436900,49.3,07/2001,WA
"Cle Elum",119600,436900,27.4,08/2001,WA
"Cle Elum",42500,436900,9.7,09/2001,WA
"Cle Elum",26600,436900,6.1,10/2001,WA
"Cle Elum",37000,436900,8.5,11/2001,WA
"Cle Elum",92000,436900,21.1,12/2001,WA
"Cle Elum",114800,436900,26.3,01/2002,WA
"Cle Elum",160100,436900,36.6,02/2002,WA
"Cle Elum",178200,436900,40.8,03/2002,WA
"Cle Elum",199000,436900,45.5,04/2002,WA
"Cle Elum",280500,436900,64.2,05/2002,WA
"Cle Elum",409000,436900,93.6,06/2002,WA
"Cle Elum",435100,436900,99.6,07/2002,WA
"Cle Elum",353300,436900,80.9,08/2002,WA
"Cle Elum",185500,436900,42.5,09/2002,WA
"Cle Elum",160900,436900,36.8,10/2002,WA
"Cle Elum",150800,436900,34.5,11/2002,WA
"Cle Elum",151200,436900,34.6,12/2002,WA
"Cle Elum",153000,436900,35,01/2003,WA
"Cle Elum",190400,436900,43.6,02/2003,WA
"Cle Elum",219500,436900,50.2,03/2003,WA
"Cle Elum",271300,436900,62.1,04/2003,WA
"Cle Elum",326900,436900,74.8,05/2003,WA
"Cle Elum",423800,436900,97,06/2003,WA
"Cle Elum",406600,436900,93.1,07/2003,WA
"Cle Elum",232100,436900,53.1,08/2003,WA
"Cle Elum",70100,436900,16,09/2003,WA
"Cle Elum",45200,436900,10.3,10/2003,WA
"Cle Elum",78100,436900,17.9,11/2003,WA
"Cle Elum",131200,436900,30,12/2003,WA
"Cle Elum",148300,436900,33.9,01/2004,WA
"Cle Elum",160200,436900,36.7,02/2004,WA
"Cle Elum",171100,436900,39.2,03/2004,WA
"Cle Elum",214300,436900,49.1,04/2004,WA
"Cle Elum",298100,436900,68.2,05/2004,WA
"Cle Elum",398700,436900,91.3,06/2004,WA
"Cle Elum",390000,436900,89.3,07/2004,WA
"Cle Elum",216700,436900,49.6,08/2004,WA
"Cle Elum",73600,436900,16.8,09/2004,WA
"Cle Elum",78000,436900,17.9,10/2004,WA
"Cle Elum",89000,436900,20.4,11/2004,WA
"Cle Elum",128100,436900,29.3,12/2004,WA
"Cle Elum",181200,436900,41.5,01/2005,WA
"Cle Elum",257000,436900,58.8,02/2005,WA
"Cle Elum",274200,436900,62.8,03/2005,WA
"Cle Elum",293300,436900,67.1,04/2005,WA
"Cle Elum",330200,436900,75.6,05/2005,WA
"Cle Elum",368100,436900,84.3,06/2005,WA
"Cle Elum",273800,436900,62.7,07/2005,WA
"Cle Elum",124500,436900,28.5,08/2005,WA
"Cle Elum",26300,436900,6,09/2005,WA
"Cle Elum",17000,436900,3.9,10/2005,WA
"Cle Elum",26200,436900,6,11/2005,WA
"Cle Elum",42500,436900,9.7,12/2005,WA
"Cle Elum",65500,436900,15,01/2006,WA
"Cle Elum",105600,436900,24.2,02/2006,WA
"Cle Elum",117200,436900,26.8,03/2006,WA
"Cle Elum",124400,436900,28.5,04/2006,WA
"Cle Elum",185100,436900,42.4,05/2006,WA
"Cle Elum",357500,436900,81.8,06/2006,WA
"Cle Elum",434900,436900,99.5,07/2006,WA
"Cle Elum",295600,436900,67.7,08/2006,WA
"Cle Elum",124800,436900,28.6,09/2006,WA
"Cle Elum",101300,436900,23.2,10/2006,WA
"Cle Elum",94700,436900,21.7,11/2006,WA
"Cle Elum",207100,436900,47.4,12/2006,WA
"Cle Elum",219400,436900,50.2,01/2007,WA
"Cle Elum",244500,436900,56,02/2007,WA
"Cle Elum",268600,436900,61.5,03/2007,WA
"Cle Elum",369300,436900,84.5,04/2007,WA
"Cle Elum",409400,436900,93.7,05/2007,WA
"Cle Elum",435300,436900,99.6,06/2007,WA
"Cle Elum",412000,436900,94.3,07/2007,WA
"Cle Elum",250800,436900,57.4,08/2007,WA
"Cle Elum",98200,436900,22.5,09/2007,WA
"Cle Elum",76700,436900,17.6,10/2007,WA
"Cle Elum",85900,436900,19.7,11/2007,WA
"Cle Elum",96300,436900,22,12/2007,WA
"Cle Elum",131100,436900,30,01/2008,WA
"Cle Elum",131900,436900,30.2,02/2008,WA
"Cle Elum",134600,436900,30.8,03/2008,WA
"Cle Elum",143500,436900,32.8,04/2008,WA
"Cle Elum",157800,436900,36.1,05/2008,WA
"Cle Elum",347500,436900,79.5,06/2008,WA
"Cle Elum",435800,436900,99.7,07/2008,WA
"Cle Elum",328400,436900,75.2,08/2008,WA
"Cle Elum",177500,436900,40.6,09/2008,WA
"Cle Elum",163500,436900,37.4,10/2008,WA
"Cle Elum",163600,436900,37.4,11/2008,WA
"Cle Elum",236200,436900,54.1,12/2008,WA
"Cle Elum",250300,436900,57.3,01/2009,WA
"Cle Elum",317000,436900,72.6,02/2009,WA
"Cle Elum",318800,436900,73,03/2009,WA
"Cle Elum",323200,436900,74,04/2009,WA
"Cle Elum",368100,436900,84.3,05/2009,WA
"Cle Elum",434300,436900,99.4,06/2009,WA
"Cle Elum",422600,436900,96.7,07/2009,WA
"Cle Elum",254100,436900,58.2,08/2009,WA
"Cle Elum",94200,436900,21.6,09/2009,WA
"Cle Elum",82400,436900,18.9,10/2009,WA
"Cle Elum",102000,436900,23.3,11/2009,WA
"Cle Elum",133200,436900,30.5,12/2009,WA
"Cle Elum",145300,436900,33.3,01/2010,WA
"Cle Elum",163500,436900,37.4,02/2010,WA
"Cle Elum",175100,436900,40.1,03/2010,WA
"Cle Elum",197400,436900,45.2,04/2010,WA
"Cle Elum",246300,436900,56.4,05/2010,WA
"Cle Elum",346900,436900,79.4,06/2010,WA
"Cle Elum",436200,436900,99.8,07/2010,WA
"Cle Elum",315700,436900,72.3,08/2010,WA
"Cle Elum",144000,436900,33,09/2010,WA
"Cle Elum",142200,436900,32.5,10/2010,WA
"Cle Elum",149600,436900,34.2,11/2010,WA
"Cle Elum",186800,436900,42.8,12/2010,WA
"Cle Elum",220300,436900,50.4,01/2011,WA
"Cle Elum",311200,436900,71.2,02/2011,WA
"Cle Elum",345700,436900,79.1,03/2011,WA
"Cle Elum",369900,436900,84.7,04/2011,WA
"Cle Elum",376200,436900,86.1,05/2011,WA
"Cle Elum",412100,436900,94.3,06/2011,WA
"Cle Elum",436100,436900,99.8,07/2011,WA
"Cle Elum",431400,436900,98.7,08/2011,WA
"Cle Elum",278100,436900,63.7,09/2011,WA
"Cle Elum",259100,436900,59.3,10/2011,WA
"Cle Elum",271100,436900,62.1,11/2011,WA
"Cle Elum",279000,436900,63.9,12/2011,WA
"Cle Elum",288500,436900,66,01/2012,WA
"Cle Elum",306200,436900,70.1,02/2012,WA
"Cle Elum",326100,436900,74.6,03/2012,WA
"Cle Elum",338300,436900,77.4,04/2012,WA
"Cle Elum",387100,436900,88.6,05/2012,WA
"Cle Elum",416800,436900,95.4,06/2012,WA
"Cle Elum",436200,436900,99.8,07/2012,WA
"Cle Elum",387400,436900,88.7,08/2012,WA
"Cle Elum",207700,436900,47.5,09/2012,WA
"Cle Elum",185100,436900,42.4,10/2012,WA
"Cle Elum",207040,436900,47.4,11/2012,WA
"Cle Elum",251490,436900,57.6,12/2012,WA
"Cle Elum",272580,436900,62.4,01/2013,WA
"Cle Elum",275440,436900,63,02/2013,WA
"Cle Elum",279820,436900,64,03/2013,WA
"Cle Elum",308360,436900,70.6,04/2013,WA
"Cle Elum",382660,436900,87.6,05/2013,WA
"Cle Elum",436380,436900,99.9,06/2013,WA
"Cle Elum",426980,436900,97.7,07/2013,WA
"Cle Elum",261350,436900,59.8,08/2013,WA
"Cle Elum",106970,436900,24.5,09/2013,WA
"Cle Elum",99858,436900,22.9,10/2013,WA
"Cle Elum",117410,436900,26.9,11/2013,WA
"Cle Elum",139160,436900,31.9,12/2013,WA
"Cle Elum",162950,436900,37.3,01/2014,WA
"Cle Elum",185620,436900,42.5,02/2014,WA
"Cle Elum",193870,436900,44.4,03/2014,WA
"Cle Elum",254358,436900,58.2,04/2014,WA
"Cle Elum",318650,436900,72.9,05/2014,WA
"Cle Elum",431238,436900,98.7,06/2014,WA
"Cle Elum",430854,436900,98.6,07/2014,WA
"Cle Elum",274518,436900,62.8,08/2014,WA
"Cle Elum",133636,436900,30.6,09/2014,WA
"Cle Elum",124860,436900,28.6,10/2014,WA
"Cle Elum",146266,436900,33.5,11/2014,WA
"Cle Elum",227490,436900,52.1,12/2014,WA
"Cle Elum",277100,436900,63.4,01/2015,WA
"Cle Elum",337606,436900,77.3,02/2015,WA
"Cle Elum",394790,436900,90.4,03/2015,WA
"Cle Elum",436327,436900,99.9,04/2015,WA
"Cle Elum",425460,436900,97.4,05/2015,WA
"Cle Elum",406432,436900,93,06/2015,WA
"Cle Elum",300740,436900,68.8,07/2015,WA
"Cle Elum",148508,436900,34,08/2015,WA
"Cle Elum",35682,436900,8.2,09/2015,WA
"Cle Elum",26987,436900,6.2,10/2015,WA
"Cle Elum",37151,436900,8.5,11/2015,WA
"Cle Elum",152182,436900,34.8,12/2015,WA
"Cle Elum",218338,436900,50,01/2016,WA
"Cle Elum",233056,436900,53.3,02/2016,WA
"Cle Elum",301906,436900,69.1,03/2016,WA
"Cle Elum",346278,436900,79.3,04/2016,WA
"Cle Elum",408574,436900,93.5,05/2016,WA
"Cle Elum",436518,436900,99.9,06/2016,WA
"Cle Elum",390512,436900,89.4,07/2016,WA
"Cle Elum",235916,436900,54,08/2016,WA
"Cle Elum",81948,436900,18.8,09/2016,WA
"Cle Elum",63984,436900,14.6,10/2016,WA
"Cle Elum",111878,436900,25.6,11/2016,WA
"Cle Elum",155993,436900,35.7,12/2016,WA
"Cle Elum",167796,436900,38.4,01/2017,WA
"Cle Elum",166052,436900,38,02/2017,WA
"Cle Elum",174321,436900,39.9,03/2017,WA
Conconully,9900,13000,76.2,01/2000,WA
Conconully,10700,13000,82.3,02/2000,WA
Conconully,11300,13000,86.9,03/2000,WA
Conconully,12200,13000,93.8,04/2000,WA
Conconully,13100,13000,100.8,05/2000,WA
Conconully,13100,13000,100.8,06/2000,WA
Conconully,12300,13000,94.6,07/2000,WA
Conconully,10100,13000,77.7,08/2000,WA
Conconully,6300,13000,48.5,09/2000,WA
Conconully,3900,13000,30,10/2000,WA
Conconully,4300,13000,33.1,11/2000,WA
Conconully,4800,13000,36.9,12/2000,WA
Conconully,5400,13000,41.5,01/2001,WA
Conconully,5800,13000,44.6,02/2001,WA
Conconully,6100,13000,46.9,03/2001,WA
Conconully,6600,13000,50.8,04/2001,WA
Conconully,6500,13000,50,05/2001,WA
Conconully,5100,13000,39.2,06/2001,WA
Conconully,4400,13000,33.8,07/2001,WA
Conconully,3200,13000,24.6,08/2001,WA
Conconully,2100,13000,16.2,09/2001,WA
Conconully,1000,13000,7.7,10/2001,WA
Conconully,100,13000,0.8,11/2001,WA
Conconully,2000,13000,15.4,12/2001,WA
Conconully,300,13000,2.3,01/2002,WA
Conconully,300,13000,2.3,02/2002,WA
Conconully,300,13000,2.3,03/2002,WA
Conconully,400,13000,3.1,04/2002,WA
Conconully,400,13000,3.1,05/2002,WA
Conconully,500,13000,3.8,06/2002,WA
Conconully,600,13000,4.6,07/2002,WA
Conconully,400,13000,3.1,08/2002,WA
Conconully,400,13000,3.1,09/2002,WA
Conconully,200,13000,1.5,10/2002,WA
Conconully,200,13000,1.5,11/2002,WA
Conconully,300,13000,2.3,12/2002,WA
Conconully,300,13000,2.3,01/2003,WA
Conconully,300,13000,2.3,02/2003,WA
Conconully,400,13000,3.1,03/2003,WA
Conconully,400,13000,3.1,04/2003,WA
Conconully,600,13000,4.6,05/2003,WA
Conconully,800,13000,6.2,06/2003,WA
Conconully,1000,13000,7.7,07/2003,WA
Conconully,800,13000,6.2,08/2003,WA
Conconully,500,13000,3.8,09/2003,WA
Conconully,400,13000,3.1,10/2003,WA
Conconully,400,13000,3.1,11/2003,WA
Conconully,400,13000,3.1,12/2003,WA
Conconully,500,13000,3.8,01/2004,WA
Conconully,500,13000,3.8,02/2004,WA
Conconully,500,13000,3.8,03/2004,WA
Conconully,600,13000,4.6,04/2004,WA
Conconully,700,13000,5.4,05/2004,WA
Conconully,800,13000,6.2,06/2004,WA
Conconully,800,13000,6.2,07/2004,WA
Conconully,100,13000,0.8,08/2004,WA
Conconully,500,13000,3.8,09/2004,WA
Conconully,2800,13000,21.5,10/2004,WA
Conconully,300,13000,2.3,11/2004,WA
Conconully,400,13000,3.1,12/2004,WA
Conconully,400,13000,3.1,01/2005,WA
Conconully,500,13000,3.8,02/2005,WA
Conconully,500,13000,3.8,03/2005,WA
Conconully,500,13000,3.8,04/2005,WA
Conconully,600,13000,4.6,05/2005,WA
Conconully,800,13000,6.2,06/2005,WA
Conconully,800,13000,6.2,07/2005,WA
Conconully,6100,13000,46.9,08/2005,WA
Conconully,400,13000,3.1,09/2005,WA
Conconully,2000,13000,15.4,10/2005,WA
Conconully,2700,13000,20.8,11/2005,WA
Conconully,3200,13000,24.6,12/2005,WA
Conconully,3600,13000,27.7,01/2006,WA
Conconully,4100,13000,31.5,02/2006,WA
Conconully,4500,13000,34.6,03/2006,WA
Conconully,5000,13000,38.5,04/2006,WA
Conconully,8200,13000,63.1,05/2006,WA
Conconully,13200,13000,101.5,06/2006,WA
Conconully,12900,13000,99.2,07/2006,WA
Conconully,10600,13000,81.5,08/2006,WA
Conconully,7400,13000,56.9,09/2006,WA
Conconully,4800,13000,36.9,10/2006,WA
Conconully,5100,13000,39.2,11/2006,WA
Conconully,5900,13000,45.4,12/2006,WA
Conconully,6600,13000,50.8,01/2007,WA
Conconully,7100,13000,54.6,02/2007,WA
Conconully,7700,13000,59.2,03/2007,WA
Conconully,8800,13000,67.7,04/2007,WA
Conconully,12300,13000,94.6,05/2007,WA
Conconully,12900,13000,99.2,06/2007,WA
Conconully,2500,13000,19.2,07/2007,WA
Conconully,8600,13000,66.2,08/2007,WA
Conconully,6500,13000,50,09/2007,WA
Conconully,4900,13000,37.7,10/2007,WA
Conconully,5400,13000,41.5,11/2007,WA
Conconully,6000,13000,46.2,12/2007,WA
Conconully,6600,13000,50.8,01/2008,WA
Conconully,7200,13000,55.4,02/2008,WA
Conconully,7700,13000,59.2,03/2008,WA
Conconully,8200,13000,63.1,04/2008,WA
Conconully,8700,13000,66.9,05/2008,WA
Conconully,13100,13000,100.8,06/2008,WA
Conconully,12700,13000,97.7,07/2008,WA
Conconully,9400,13000,72.3,08/2008,WA
Conconully,6700,13000,51.5,09/2008,WA
Conconully,5300,13000,40.8,10/2008,WA
Conconully,5700,13000,43.8,11/2008,WA
Conconully,7000,13000,53.8,12/2008,WA
Conconully,7600,13000,58.5,01/2009,WA
Conconully,8300,13000,63.8,02/2009,WA
Conconully,8300,13000,63.8,03/2009,WA
Conconully,8800,13000,67.7,04/2009,WA
Conconully,8600,13000,66.2,05/2009,WA
Conconully,9600,13000,73.8,06/2009,WA
Conconully,8100,13000,62.3,07/2009,WA
Conconully,6500,13000,50,08/2009,WA
Conconully,4600,13000,35.4,09/2009,WA
Conconully,3100,13000,23.8,10/2009,WA
Conconully,3300,13000,25.4,11/2009,WA
Conconully,2500,13000,19.2,12/2009,WA
Conconully,4100,13000,31.5,01/2010,WA
Conconully,4700,13000,36.2,02/2010,WA
Conconully,5200,13000,40,03/2010,WA
Conconully,5400,13000,41.5,04/2010,WA
Conconully,7800,13000,60,05/2010,WA
Conconully,13100,13000,100.8,06/2010,WA
Conconully,13000,13000,100,07/2010,WA
Conconully,12000,13000,92.3,08/2010,WA
Conconully,10100,13000,77.7,09/2010,WA
Conconully,9200,13000,70.8,10/2010,WA
Conconully,9500,13000,73.1,11/2010,WA
Conconully,11200,13000,86.2,12/2010,WA
Conconully,11300,13000,86.9,01/2011,WA
Conconully,12000,13000,92.3,02/2011,WA
Conconully,12600,13000,96.9,03/2011,WA
Conconully,11500,13000,88.5,04/2011,WA
Conconully,10800,13000,83.1,05/2011,WA
Conconully,13500,13000,103.8,06/2011,WA
Conconully,13200,13000,101.5,07/2011,WA
Conconully,12700,13000,97.7,08/2011,WA
Conconully,10700,13000,82.3,09/2011,WA
Conconully,8800,13000,67.7,10/2011,WA
Conconully,9100,13000,70,11/2011,WA
Conconully,9800,13000,75.4,12/2011,WA
Conconully,10400,13000,80,01/2012,WA
Conconully,11000,13000,84.6,02/2012,WA
Conconully,11500,13000,88.5,03/2012,WA
Conconully,12000,13000,92.3,04/2012,WA
Conconully,13000,13000,100,05/2012,WA
Conconully,13100,13000,100.8,06/2012,WA
Conconully,13100,13000,100.8,07/2012,WA
Conconully,12100,13000,93.1,08/2012,WA
Conconully,9200,13000,70.8,09/2012,WA
Conconully,7200,13000,55.4,10/2012,WA
Conconully,7162,13000,55.1,11/2012,WA
Conconully,8243,13000,63.4,12/2012,WA
Conconully,9099,13000,70,01/2013,WA
Conconully,9163,13000,70.5,02/2013,WA
Conconully,10416,13000,80.1,03/2013,WA
Conconully,9985,13000,76.8,04/2013,WA
Conconully,12055,13000,92.7,05/2013,WA
Conconully,13096,13000,100.7,06/2013,WA
Conconully,13096,13000,100.7,07/2013,WA
Conconully,11650,13000,89.6,08/2013,WA
Conconully,9733,13000,74.9,09/2013,WA
Conconully,9514,13000,73.2,10/2013,WA
Conconully,10298,13000,79.2,11/2013,WA
Conconully,11245,13000,86.5,12/2013,WA
Conconully,11335,13000,87.2,01/2014,WA
Conconully,11650,13000,89.6,02/2014,WA
Conconully,11740,13000,90.3,03/2014,WA
Conconully,11605,13000,89.3,04/2014,WA
Conconully,11515,13000,88.6,05/2014,WA
Conconully,13000,13000,100,06/2014,WA
Conconully,12142,13000,93.4,07/2014,WA
Conconully,9705,13000,74.7,08/2014,WA
Conconully,7180,13000,55.2,09/2014,WA
Conconully,5574,13000,42.9,10/2014,WA
