reservoir,storage,capacity,pct_capacity,date
Agate,4500,4800,93.8,05/2004,or
Agate,4391,4800,91.5,06/2004,or
Agate,3418,4800,71.2,07/2004,or
Agate,2347,4800,48.9,08/2004,or
Agate,1445,4800,30.1,09/2004,or
Agate,1077,4800,22.4,10/2004,or
Agate,1155,4800,24.1,11/2004,or
Agate,1828,4800,38.1,12/2004,or
Agate,2386,4800,49.7,01/2005,or
Agate,2691,4800,56.1,02/2005,or
Agate,4015,4800,83.6,03/2005,or
Agate,4678,4800,97.5,04/2005,or
Agate,4687,4800,97.6,05/2005,or
Agate,4577,4800,95.4,06/2005,or
Agate,3726,4800,77.6,07/2005,or
Agate,2467,4800,51.4,08/2005,or
Agate,1238,4800,25.8,09/2005,or
Agate,725,4800,15.1,10/2005,or
Agate,1221,4800,25.4,11/2005,or
Agate,3132,4800,65.3,12/2005,or
Agate,4516,4800,94.1,01/2006,or
Agate,3328,4800,69.3,02/2006,or
Agate,4687,4800,97.6,03/2006,or
Agate,4690,4800,97.7,04/2006,or
Agate,4567,4800,95.1,05/2006,or
Agate,4373,4800,91.1,06/2006,or
Agate,3644,4800,75.9,07/2006,or
Agate,2493,4800,51.9,08/2006,or
Agate,1467,4800,30.6,09/2006,or
Agate,1017,4800,21.2,10/2006,or
Agate,980,4800,20.4,11/2006,or
Agate,1607,4800,33.5,12/2006,or
Agate,3380,4800,70.4,01/2007,or
Agate,4228,4800,88.1,02/2007,or
Agate,4679,4800,97.5,03/2007,or
Agate,4694,4800,97.8,04/2007,or
Agate,4498,4800,93.7,05/2007,or
Agate,3669,4800,76.4,06/2007,or
Agate,2737,4800,57,07/2007,or
Agate,1841,4800,38.4,08/2007,or
Agate,1054,4800,22,09/2007,or
Agate,826,4800,17.2,10/2007,or
Agate,929,4800,19.4,11/2007,or
Agate,1458,4800,30.4,12/2007,or
Agate,3574,4800,74.5,01/2008,or
Agate,4624,4800,96.3,02/2008,or
Agate,4665,4800,97.2,03/2008,or
Agate,4690,4800,97.7,04/2008,or
Agate,4669,4800,97.3,05/2008,or
Agate,4525,4800,94.3,06/2008,or
Agate,3600,4800,75,07/2008,or
Agate,2703,4800,56.3,08/2008,or
Agate,1957,4800,40.8,09/2008,or
Agate,1546,4800,32.2,10/2008,or
Agate,1627,4800,33.9,11/2008,or
Agate,1662,4800,34.6,12/2008,or
Agate,2172,4800,45.3,01/2009,or
Agate,2712,4800,56.5,02/2009,or
Agate,4228,4800,88.1,03/2009,or
Agate,4694,4800,97.8,04/2009,or
Agate,4678,4800,97.5,05/2009,or
Agate,4397,4800,91.6,06/2009,or
Agate,3617,4800,75.4,07/2009,or
Agate,2619,4800,54.6,08/2009,or
Agate,1611,4800,33.6,09/2009,or
Agate,892,4800,18.6,10/2009,or
Agate,869,4800,18.1,11/2009,or
Agate,898,4800,18.7,12/2009,or
Agate,1184,4800,24.7,01/2010,or
Agate,1967,4800,41,02/2010,or
Agate,4205,4800,87.6,03/2010,or
Agate,4703,4800,98,04/2010,or
Agate,4704,4800,98,05/2010,or
Agate,4625,4800,96.4,06/2010,or
Agate,3703,4800,77.1,07/2010,or
Agate,2445,4800,50.9,08/2010,or
Agate,1478,4800,30.8,09/2010,or
Agate,852,4800,17.8,10/2010,or
Agate,870,4800,18.1,11/2010,or
Agate,1817,4800,37.9,12/2010,or
Agate,3298,4800,68.7,01/2011,or
Agate,3939,4800,82.1,02/2011,or
Agate,4595,4800,95.7,03/2011,or
Agate,4679,4800,97.5,04/2011,or
Agate,4701,4800,97.9,05/2011,or
Agate,4662,4800,97.1,06/2011,or
Agate,4177,4800,87,07/2011,or
Agate,3103,4800,64.6,08/2011,or
Agate,2043,4800,42.6,09/2011,or
Agate,1412,4800,29.4,10/2011,or
Agate,1403,4800,29.2,11/2011,or
Agate,1411,4800,29.4,12/2011,or
Agate,1589,4800,33.1,01/2012,or
Agate,2357,4800,49.1,02/2012,or
Agate,3873,4800,80.7,03/2012,or
Agate,4673,4800,97.4,04/2012,or
Agate,4642,4800,96.7,05/2012,or
Agate,4585,4800,95.5,06/2012,or
Agate,4089,4800,85.2,07/2012,or
Agate,2930,4800,61,08/2012,or
Agate,1836,4800,38.3,09/2012,or
Agate,1125,4800,23.4,10/2012,or
Agate,1147,4800,23.9,11/2012,or
Agate,3004,4800,62.6,12/2012,or
Agate,3671,4800,76.5,01/2013,or
Agate,4082,4800,85,02/2013,or
Agate,4268,4800,88.9,03/2013,or
Agate,4686,4800,97.6,04/2013,or
Agate,4372,4800,91.1,05/2013,or
Agate,3929,4800,81.9,06/2013,or
Agate,2868,4800,59.8,07/2013,or
Agate,1767,4800,36.8,08/2013,or
Agate,776,4800,16.2,09/2013,or
Agate,584,4800,12.2,10/2013,or
Agate,587,4800,12.2,11/2013,or
Agate,595,4800,12.4,12/2013,or
Agate,683,4800,14.2,01/2014,or
Agate,1905,4800,39.7,02/2014,or
Agate,4077,4800,84.9,03/2014,or
Agate,4679,4800,97.5,04/2014,or
Agate,4482,4800,93.4,05/2014,or
Agate,3534,4800,73.6,06/2014,or
Agate,2244,4800,46.8,07/2014,or
Agate,906,4800,18.9,08/2014,or
Agate,162,4800,3.4,09/2014,or
Agate,139,4800,2.9,10/2014,or
Agate,263,4800,5.5,11/2014,or
Agate,845,4800,17.6,12/2014,or
Agate,1758,4800,36.6,01/2015,or
Agate,2971,4800,61.9,02/2015,or
Agate,3905,4800,81.4,03/2015,or
Agate,4683,4800,97.6,04/2015,or
Agate,4411,4800,91.9,05/2015,or
Agate,3795,4800,79.1,06/2015,or
Agate,2621,4800,54.6,07/2015,or
Agate,1345,4800,28,08/2015,or
Agate,241,4800,5,09/2015,or
Agate,111,4800,2.3,10/2015,or
Agate,118,4800,2.5,11/2015,or
Agate,1220,4800,25.4,12/2015,or
Agate,3350,4800,69.8,01/2016,or
Agate,4169,4800,86.9,02/2016,or
Agate,4562,4800,95,03/2016,or
Agate,4689,4800,97.7,04/2016,or
Agate,4547,4800,94.7,05/2016,or
Agate,3988,4800,83.1,06/2016,or
Agate,3065,4800,63.9,07/2016,or
Agate,2003,4800,41.7,08/2016,or
Agate,1038,4800,21.6,09/2016,or
Agate,776,4800,16.2,10/2016,or
Agate,1053,4800,21.9,11/2016,or
Agate,2140,4800,44.6,12/2016,or
Agate,3973,4800,82.8,01/2017,or
Agate,4526,4800,94.3,02/2017,or
Agate,4631,4800,96.5,03/2017,or
Agate,4684,4800,97.6,04/2017,or
Beulah,34415,59200,58.1,01/2000,or
Beulah,40131,59200,67.8,02/2000,or
Beulah,51866,59200,87.6,03/2000,or
Beulah,58995,59200,99.7,04/2000,or
Beulah,56778,59200,95.9,05/2000,or
Beulah,48754,59200,82.4,06/2000,or
Beulah,34235,59200,57.8,07/2000,or
Beulah,19427,59200,32.8,08/2000,or
Beulah,12252,59200,20.7,09/2000,or
Beulah,11292,59200,19.1,10/2000,or
Beulah,14699,59200,24.8,11/2000,or
Beulah,18534,59200,31.3,12/2000,or
Beulah,22554,59200,38.1,01/2001,or
Beulah,26547,59200,44.8,02/2001,or
Beulah,31846,59200,53.8,03/2001,or
Beulah,38832,59200,65.6,04/2001,or
Beulah,34244,59200,57.8,05/2001,or
Beulah,24899,59200,42.1,06/2001,or
Beulah,12672,59200,21.4,07/2001,or
Beulah,2715,59200,4.6,08/2001,or
Beulah,1905,59200,3.2,09/2001,or
Beulah,2870,59200,4.8,10/2001,or
Beulah,5775,59200,9.8,11/2001,or
Beulah,9304,59200,15.7,12/2001,or
Beulah,13249,59200,22.4,01/2002,or
Beulah,16948,59200,28.6,02/2002,or
Beulah,23811,59200,40.2,03/2002,or
Beulah,40748,59200,68.8,04/2002,or
Beulah,42401,59200,71.6,05/2002,or
Beulah,31501,59200,53.2,06/2002,or
Beulah,14871,59200,25.1,07/2002,or
Beulah,924,59200,1.6,08/2002,or
Beulah,0,59200,0,09/2002,or
Beulah,690,59200,1.2,10/2002,or
Beulah,3357,59200,5.7,11/2002,or
Beulah,6265,59200,10.6,12/2002,or
Beulah,10281,59200,17.4,01/2003,or
Beulah,15990,59200,27,02/2003,or
Beulah,21662,59200,36.6,03/2003,or
Beulah,32505,59200,54.9,04/2003,or
Beulah,32872,59200,55.5,05/2003,or
Beulah,26209,59200,44.3,06/2003,or
Beulah,12105,59200,20.4,07/2003,or
Beulah,733,59200,1.2,08/2003,or
Beulah,0,59200,0,09/2003,or
Beulah,340,59200,0.6,10/2003,or
Beulah,2726,59200,4.6,11/2003,or
Beulah,6074,59200,10.3,12/2003,or
Beulah,9451,59200,16,01/2004,or
Beulah,13267,59200,22.4,02/2004,or
Beulah,25325,59200,42.8,03/2004,or
Beulah,48988,59200,82.8,04/2004,or
Beulah,46821,59200,79.1,05/2004,or
Beulah,42428,59200,71.7,06/2004,or
Beulah,28850,59200,48.7,07/2004,or
Beulah,10198,59200,17.2,08/2004,or
Beulah,133,59200,0.2,09/2004,or
Beulah,868,59200,1.5,10/2004,or
Beulah,4159,59200,7,11/2004,or
Beulah,8162,59200,13.8,12/2004,or
Beulah,12169,59200,20.6,01/2005,or
Beulah,15994,59200,27,02/2005,or
Beulah,24273,59200,41,03/2005,or
Beulah,40748,59200,68.8,04/2005,or
Beulah,56854,59200,96,05/2005,or
Beulah,54543,59200,92.1,06/2005,or
Beulah,40604,59200,68.6,07/2005,or
Beulah,24636,59200,41.6,08/2005,or
Beulah,12094,59200,20.4,09/2005,or
Beulah,8970,59200,15.2,10/2005,or
Beulah,12298,59200,20.8,11/2005,or
Beulah,16011,59200,27,12/2005,or
Beulah,26335,59200,44.5,01/2006,or
Beulah,34824,59200,58.8,02/2006,or
Beulah,46074,59200,77.8,03/2006,or
Beulah,54645,59200,92.3,04/2006,or
Beulah,58222,59200,98.3,05/2006,or
Beulah,55417,59200,93.6,06/2006,or
Beulah,41804,59200,70.6,07/2006,or
Beulah,27984,59200,47.3,08/2006,or
Beulah,21215,59200,35.8,09/2006,or
Beulah,19465,59200,32.9,10/2006,or
Beulah,22764,59200,38.5,11/2006,or
Beulah,26721,59200,45.1,12/2006,or
Beulah,30960,59200,52.3,01/2007,or
Beulah,35579,59200,60.1,02/2007,or
Beulah,42520,59200,71.8,03/2007,or
Beulah,49114,59200,83,04/2007,or
Beulah,44125,59200,74.5,05/2007,or
Beulah,34088,59200,57.6,06/2007,or
Beulah,20193,59200,34.1,07/2007,or
Beulah,6674,59200,11.3,08/2007,or
Beulah,444,59200,0.8,09/2007,or
Beulah,987,59200,1.7,10/2007,or
Beulah,4219,59200,7.1,11/2007,or
Beulah,7701,59200,13,12/2007,or
Beulah,11318,59200,19.1,01/2008,or
Beulah,15198,59200,25.7,02/2008,or
Beulah,21934,59200,37.1,03/2008,or
Beulah,33940,59200,57.3,04/2008,or
Beulah,42564,59200,71.9,05/2008,or
Beulah,51438,59200,86.9,06/2008,or
Beulah,37343,59200,63.1,07/2008,or
Beulah,19061,59200,32.2,08/2008,or
Beulah,4453,59200,7.5,09/2008,or
Beulah,2536,59200,4.3,10/2008,or
Beulah,6171,59200,10.4,11/2008,or
Beulah,9783,59200,16.5,12/2008,or
Beulah,14002,59200,23.7,01/2009,or
Beulah,17913,59200,30.3,02/2009,or
Beulah,23265,59200,39.3,03/2009,or
Beulah,32344,59200,54.6,04/2009,or
Beulah,37057,59200,62.6,05/2009,or
Beulah,36391,59200,61.5,06/2009,or
Beulah,25152,59200,42.5,07/2009,or
Beulah,5565,59200,9.4,08/2009,or
Beulah,641,59200,1.1,09/2009,or
Beulah,1099,59200,1.9,10/2009,or
Beulah,4050,59200,6.8,11/2009,or
Beulah,7021,59200,11.9,12/2009,or
Beulah,10711,59200,18.1,01/2010,or
Beulah,14945,59200,25.2,02/2010,or
Beulah,23350,59200,39.4,03/2010,or
Beulah,38984,59200,65.9,04/2010,or
Beulah,46304,59200,78.2,05/2010,or
Beulah,49837,59200,84.2,06/2010,or
Beulah,37290,59200,63,07/2010,or
Beulah,21601,59200,36.5,08/2010,or
Beulah,11530,59200,19.5,09/2010,or
Beulah,5635,59200,9.5,10/2010,or
Beulah,8847,59200,14.9,11/2010,or
Beulah,13137,59200,22.2,12/2010,or
Beulah,19828,59200,33.5,01/2011,or
Beulah,29097,59200,49.2,02/2011,or
Beulah,41072,59200,69.4,03/2011,or
Beulah,53232,59200,89.9,04/2011,or
Beulah,56889,59200,96.1,05/2011,or
Beulah,58713,59200,99.2,06/2011,or
Beulah,49863,59200,84.2,07/2011,or
Beulah,33568,59200,56.7,08/2011,or
Beulah,21682,59200,36.6,09/2011,or
Beulah,17837,59200,30.1,10/2011,or
Beulah,21372,59200,36.1,11/2011,or
Beulah,25236,59200,42.6,12/2011,or
Beulah,29835,59200,50.4,01/2012,or
Beulah,34941,59200,59,02/2012,or
Beulah,42613,59200,72,03/2012,or
Beulah,54574,59200,92.2,04/2012,or
Beulah,55767,59200,94.2,05/2012,or
Beulah,48649,59200,82.2,06/2012,or
Beulah,35002,59200,59.1,07/2012,or
Beulah,17689,59200,29.9,08/2012,or
Beulah,6632,59200,11.2,09/2012,or
Beulah,3303,59200,5.6,10/2012,or
Beulah,6704,59200,11.3,11/2012,or
Beulah,11880,59200,20.1,12/2012,or
Beulah,15832,59200,26.7,01/2013,or
Beulah,20146,59200,34,02/2013,or
Beulah,26879,59200,45.4,03/2013,or
Beulah,36420,59200,61.5,04/2013,or
Beulah,32606,59200,55.1,05/2013,or
Beulah,23873,59200,40.3,06/2013,or
Beulah,12612,59200,21.3,07/2013,or
Beulah,2489,59200,4.2,08/2013,or
Beulah,1668,59200,2.8,09/2013,or
Beulah,4164,59200,7,10/2013,or
Beulah,7578,59200,12.8,11/2013,or
Beulah,10656,59200,18,12/2013,or
Beulah,14029,59200,23.7,01/2014,or
Beulah,18852,59200,31.8,02/2014,or
Beulah,27910,59200,47.1,03/2014,or
Beulah,37523,59200,63.4,04/2014,or
Beulah,35369,59200,59.7,05/2014,or
Beulah,25123,59200,42.4,06/2014,or
Beulah,9324,59200,15.8,07/2014,or
Beulah,1833,59200,3.1,08/2014,or
Beulah,1900,59200,3.2,09/2014,or
Beulah,3144,59200,5.3,10/2014,or
Beulah,6175,59200,10.4,11/2014,or
Beulah,10354,59200,17.5,12/2014,or
Beulah,15104,59200,25.5,01/2015,or
Beulah,23630,59200,39.9,02/2015,or
Beulah,32865,59200,55.5,03/2015,or
Beulah,40505,59200,68.4,04/2015,or
Beulah,31161,59200,52.6,05/2015,or
Beulah,23074,59200,39,06/2015,or
Beulah,6878,59200,11.6,07/2015,or
Beulah,2064,59200,3.5,08/2015,or
Beulah,1992,59200,3.4,09/2015,or
Beulah,2239,59200,3.8,10/2015,or
Beulah,4544,59200,7.7,11/2015,or
Beulah,8021,59200,13.5,12/2015,or
Beulah,11982,59200,20.2,01/2016,or
Beulah,18852,59200,31.8,02/2016,or
Beulah,40627,59200,68.6,03/2016,or
Beulah,55667,59200,94,04/2016,or
Beulah,52944,59200,89.4,05/2016,or
Beulah,42447,59200,71.7,06/2016,or
Beulah,25420,59200,42.9,07/2016,or
Beulah,11114,59200,18.8,08/2016,or
Beulah,3360,59200,5.7,09/2016,or
Beulah,3920,59200,6.6,10/2016,or
Beulah,7315,59200,12.4,11/2016,or
Beulah,10488,59200,17.7,12/2016,or
Beulah,14066,59200,23.8,01/2017,or
Beulah,19747,59200,33.4,02/2017,or
Beulah,42010,59200,71,03/2017,or
Beulah,56097,59200,94.8,04/2017,or
"Bully Creek",15918,31650,50.3,01/2000,or
"Bully Creek",20950,31650,66.2,02/2000,or
"Bully Creek",24534,31650,77.5,03/2000,or
"Bully Creek",29318,31650,92.6,04/2000,or
"Bully Creek",28988,31650,91.6,05/2000,or
"Bully Creek",25547,31650,80.7,06/2000,or
"Bully Creek",20089,31650,63.5,07/2000,or
"Bully Creek",14752,31650,46.6,08/2000,or
"Bully Creek",11571,31650,36.6,09/2000,or
"Bully Creek",10534,31650,33.3,10/2000,or
"Bully Creek",10598,31650,33.5,11/2000,or
"Bully Creek",11141,31650,35.2,12/2000,or
"Bully Creek",12117,31650,38.3,01/2001,or
"Bully Creek",14629,31650,46.2,02/2001,or
"Bully Creek",21100,31650,66.7,03/2001,or
"Bully Creek",28900,31650,91.3,04/2001,or
"Bully Creek",27042,31650,85.4,05/2001,or
"Bully Creek",21846,31650,69,06/2001,or
"Bully Creek",16251,31650,51.3,07/2001,or
"Bully Creek",10312,31650,32.6,08/2001,or
"Bully Creek",5020,31650,15.9,09/2001,or
"Bully Creek",2840,31650,9,10/2001,or
"Bully Creek",3839,31650,12.1,11/2001,or
"Bully Creek",5984,31650,18.9,12/2001,or
"Bully Creek",8885,31650,28.1,01/2002,or
"Bully Creek",11550,31650,36.5,02/2002,or
"Bully Creek",19596,31650,61.9,03/2002,or
"Bully Creek",29551,31650,93.4,04/2002,or
"Bully Creek",28259,31650,89.3,05/2002,or
"Bully Creek",24454,31650,77.3,06/2002,or
"Bully Creek",18191,31650,57.5,07/2002,or
"Bully Creek",11549,31650,36.5,08/2002,or
"Bully Creek",6595,31650,20.8,09/2002,or
"Bully Creek",5310,31650,16.8,10/2002,or
"Bully Creek",4324,31650,13.7,11/2002,or
"Bully Creek",5524,31650,17.5,12/2002,or
"Bully Creek",8417,31650,26.6,01/2003,or
"Bully Creek",12779,31650,40.4,02/2003,or
"Bully Creek",15178,31650,48,03/2003,or
"Bully Creek",18485,31650,58.4,04/2003,or
"Bully Creek",17256,31650,54.5,05/2003,or
"Bully Creek",12867,31650,40.7,06/2003,or
"Bully Creek",6775,31650,21.4,07/2003,or
"Bully Creek",2013,31650,6.4,08/2003,or
"Bully Creek",300,31650,0.9,09/2003,or
"Bully Creek",323,31650,1,10/2003,or
"Bully Creek",1527,31650,4.8,11/2003,or
"Bully Creek",3580,31650,11.3,12/2003,or
"Bully Creek",5812,31650,18.4,01/2004,or
"Bully Creek",9049,31650,28.6,02/2004,or
"Bully Creek",22435,31650,70.9,03/2004,or
"Bully Creek",29849,31650,94.3,04/2004,or
"Bully Creek",27113,31650,85.7,05/2004,or
"Bully Creek",23032,31650,72.8,06/2004,or
"Bully Creek",16425,31650,51.9,07/2004,or
"Bully Creek",10467,31650,33.1,08/2004,or
"Bully Creek",6503,31650,20.5,09/2004,or
"Bully Creek",4726,31650,14.9,10/2004,or
"Bully Creek",5584,31650,17.6,11/2004,or
"Bully Creek",10157,31650,32.1,12/2004,or
"Bully Creek",14922,31650,47.1,01/2005,or
"Bully Creek",18237,31650,57.6,02/2005,or
"Bully Creek",23800,31650,75.2,03/2005,or
"Bully Creek",30084,31650,95.1,04/2005,or
"Bully Creek",30307,31650,95.8,05/2005,or
"Bully Creek",29293,31650,92.6,06/2005,or
"Bully Creek",24492,31650,77.4,07/2005,or
"Bully Creek",17780,31650,56.2,08/2005,or
"Bully Creek",12282,31650,38.8,09/2005,or
"Bully Creek",10344,31650,32.7,10/2005,or
"Bully Creek",10825,31650,34.2,11/2005,or
"Bully Creek",12258,31650,38.7,12/2005,or
"Bully Creek",20836,31650,65.8,01/2006,or
"Bully Creek",20589,31650,65.1,02/2006,or
"Bully Creek",23662,31650,74.8,03/2006,or
"Bully Creek",29131,31650,92,04/2006,or
"Bully Creek",30048,31650,94.9,05/2006,or
"Bully Creek",29351,31650,92.7,06/2006,or
"Bully Creek",24383,31650,77,07/2006,or
"Bully Creek",18072,31650,57.1,08/2006,or
"Bully Creek",13537,31650,42.8,09/2006,or
"Bully Creek",12163,31650,38.4,10/2006,or
"Bully Creek",13410,31650,42.4,11/2006,or
"Bully Creek",16292,31650,51.5,12/2006,or
"Bully Creek",19500,31650,61.6,01/2007,or
"Bully Creek",21316,31650,67.3,02/2007,or
"Bully Creek",23531,31650,74.3,03/2007,or
"Bully Creek",25526,31650,80.7,04/2007,or
"Bully Creek",21861,31650,69.1,05/2007,or
"Bully Creek",16792,31650,53.1,06/2007,or
"Bully Creek",10293,31650,32.5,07/2007,or
"Bully Creek",4724,31650,14.9,08/2007,or
"Bully Creek",1096,31650,3.5,09/2007,or
"Bully Creek",337,31650,1.1,10/2007,or
"Bully Creek",1427,31650,4.5,11/2007,or
"Bully Creek",3006,31650,9.5,12/2007,or
"Bully Creek",4820,31650,15.2,01/2008,or
"Bully Creek",6843,31650,21.6,02/2008,or
"Bully Creek",11659,31650,36.8,03/2008,or
"Bully Creek",19093,31650,60.3,04/2008,or
"Bully Creek",18747,31650,59.2,05/2008,or
"Bully Creek",15507,31650,49,06/2008,or
"Bully Creek",10314,31650,32.6,07/2008,or
"Bully Creek",5945,31650,18.8,08/2008,or
"Bully Creek",2761,31650,8.7,09/2008,or
"Bully Creek",2452,31650,7.7,10/2008,or
"Bully Creek",3685,31650,11.6,11/2008,or
"Bully Creek",5489,31650,17.3,12/2008,or
"Bully Creek",8024,31650,25.4,01/2009,or
"Bully Creek",10373,31650,32.8,02/2009,or
"Bully Creek",13642,31650,43.1,03/2009,or
"Bully Creek",16934,31650,53.5,04/2009,or
"Bully Creek",15739,31650,49.7,05/2009,or
"Bully Creek",13300,31650,42,06/2009,or
"Bully Creek",9612,31650,30.4,07/2009,or
"Bully Creek",5093,31650,16.1,08/2009,or
"Bully Creek",1863,31650,5.9,09/2009,or
"Bully Creek",785,31650,2.5,10/2009,or
"Bully Creek",2011,31650,6.4,11/2009,or
"Bully Creek",3554,31650,11.2,12/2009,or
"Bully Creek",6061,31650,19.2,01/2010,or
"Bully Creek",10519,31650,33.2,02/2010,or
"Bully Creek",20478,31650,64.7,03/2010,or
"Bully Creek",23859,31650,75.4,04/2010,or
"Bully Creek",22812,31650,72.1,05/2010,or
"Bully Creek",21964,31650,69.4,06/2010,or
"Bully Creek",18604,31650,58.8,07/2010,or
"Bully Creek",13668,31650,43.2,08/2010,or
"Bully Creek",9882,31650,31.2,09/2010,or
"Bully Creek",8059,31650,25.5,10/2010,or
"Bully Creek",7895,31650,24.9,11/2010,or
"Bully Creek",9441,31650,29.8,12/2010,or
"Bully Creek",13915,31650,44,01/2011,or
"Bully Creek",13953,31650,44.1,02/2011,or
"Bully Creek",17751,31650,56.1,03/2011,or
"Bully Creek",22090,31650,69.8,04/2011,or
"Bully Creek",23815,31650,75.2,05/2011,or
"Bully Creek",23722,31650,75,06/2011,or
"Bully Creek",20998,31650,66.3,07/2011,or
"Bully Creek",16291,31650,51.5,08/2011,or
"Bully Creek",12221,31650,38.6,09/2011,or
"Bully Creek",10761,31650,34,10/2011,or
"Bully Creek",11267,31650,35.6,11/2011,or
"Bully Creek",11880,31650,37.5,12/2011,or
"Bully Creek",12666,31650,40,01/2012,or
"Bully Creek",15184,31650,48,02/2012,or
"Bully Creek",18096,31650,57.2,03/2012,or
"Bully Creek",21431,31650,67.7,04/2012,or
"Bully Creek",20703,31650,65.4,05/2012,or
"Bully Creek",16645,31650,52.6,06/2012,or
"Bully Creek",11055,31650,34.9,07/2012,or
"Bully Creek",5990,31650,18.9,08/2012,or
"Bully Creek",2539,31650,8,09/2012,or
"Bully Creek",1440,31650,4.5,10/2012,or
"Bully Creek",2732,31650,8.6,11/2012,or
"Bully Creek",5882,31650,18.6,12/2012,or
"Bully Creek",8410,31650,26.6,01/2013,or
"Bully Creek",10787,31650,34.1,02/2013,or
"Bully Creek",14901,31650,47.1,03/2013,or
"Bully Creek",17031,31650,53.8,04/2013,or
"Bully Creek",14069,31650,44.5,05/2013,or
"Bully Creek",10646,31650,33.6,06/2013,or
"Bully Creek",6359,31650,20.1,07/2013,or
"Bully Creek",1716,31650,5.4,08/2013,or
"Bully Creek",240,31650,0.8,09/2013,or
"Bully Creek",865,31650,2.7,10/2013,or
"Bully Creek",2393,31650,7.6,11/2013,or
"Bully Creek",3936,31650,12.4,12/2013,or
"Bully Creek",5358,31650,16.9,01/2014,or
"Bully Creek",8191,31650,25.9,02/2014,or
"Bully Creek",13712,31650,43.3,03/2014,or
"Bully Creek",16757,31650,52.9,04/2014,or
"Bully Creek",14403,31650,45.5,05/2014,or
"Bully Creek",10186,31650,32.2,06/2014,or
"Bully Creek",5878,31650,18.6,07/2014,or
"Bully Creek",1462,31650,4.6,08/2014,or
"Bully Creek",238,31650,0.8,09/2014,or
"Bully Creek",238,31650,0.8,10/2014,or
"Bully Creek",491,31650,1.6,11/2014,or
"Bully Creek",2023,31650,6.4,12/2014,or
"Bully Creek",4949,31650,15.6,01/2015,or
"Bully Creek",9843,31650,31.1,02/2015,or
"Bully Creek",14028,31650,44.3,03/2015,or
"Bully Creek",16309,31650,51.5,04/2015,or
"Bully Creek",13977,31650,44.2,05/2015,or
"Bully Creek",11378,31650,35.9,06/2015,or
"Bully Creek",6952,31650,22,07/2015,or
"Bully Creek",2694,31650,8.5,08/2015,or
"Bully Creek",292,31650,0.9,09/2015,or
"Bully Creek",237,31650,0.7,10/2015,or
"Bully Creek",456,31650,1.4,11/2015,or
"Bully Creek",2408,31650,7.6,12/2015,or
"Bully Creek",5990,31650,18.9,01/2016,or
"Bully Creek",12870,31650,40.7,02/2016,or
"Bully Creek",20072,31650,63.4,03/2016,or
"Bully Creek",23554,31650,74.4,04/2016,or
"Bully Creek",21756,31650,68.7,05/2016,or
"Bully Creek",18246,31650,57.6,06/2016,or
"Bully Creek",13475,31650,42.6,07/2016,or
"Bully Creek",8559,31650,27,08/2016,or
"Bully Creek",4899,31650,15.5,09/2016,or
"Bully Creek",3269,31650,10.3,10/2016,or
"Bully Creek",3215,31650,10.2,11/2016,or
"Bully Creek",3861,31650,12.2,12/2016,or
"Bully Creek",5647,31650,17.8,01/2017,or
"Bully Creek",10603,31650,33.5,02/2017,or
"Bully Creek",18151,31650,57.3,03/2017,or
