reservoir,storage,capacity,pct_capacity,date,state
Abilene,1853,7900,23.5,06/2004
Abilene,1771,7900,22.4,07/2004
Abilene,1763,7900,22.3,08/2004
Abilene,1821,7900,23.1,09/2004
Abilene,1994,7900,25.2,10/2004
Abilene,4423,7900,56,11/2004
Abilene,6591,7900,83.4,12/2004
Abilene,6860,7900,86.8,01/2005
Abilene,6991,7900,88.5,02/2005
Abilene,7413,7900,93.8,03/2005
Abilene,7597,7900,96.2,04/2005
Abilene,7638,7900,96.7,05/2005
Abilene,7740,7900,98,06/2005
Abilene,7262,7900,91.9,07/2005
Abilene,7443,7900,94.2,08/2005
Abilene,7550,7900,95.6,09/2005
Abilene,7230,7900,91.5,10/2005
Abilene,6962,7900,88.1,11/2005
Abilene,6697,7900,84.8,12/2005
Abilene,6467,7900,81.9,01/2006
Abilene,6271,7900,79.4,02/2006
Abilene,6163,7900,78,03/2006
Abilene,5990,7900,75.8,04/2006
Abilene,6102,7900,77.2,05/2006
Abilene,5799,7900,73.4,06/2006
Abilene,5421,7900,68.6,07/2006
Abilene,4908,7900,62.1,08/2006
Abilene,4781,7900,60.5,09/2006
Abilene,4518,7900,57.2,10/2006
Abilene,4281,7900,54.2,11/2006
Abilene,4107,7900,52,12/2006
Abilene,4034,7900,51.1,01/2007
Abilene,3954,7900,50.1,02/2007
Abilene,3830,7900,48.5,03/2007
Abilene,3856,7900,48.8,04/2007
Abilene,4049,7900,51.3,05/2007
Abilene,4131,7900,52.3,06/2007
Abilene,5308,7900,67.2,07/2007
Abilene,7693,7900,97.4,08/2007
Abilene,7891,7900,99.9,09/2007
Abilene,7743,7900,98,10/2007
Abilene,7520,7900,95.2,11/2007
Abilene,7469,7900,94.5,12/2007
Abilene,7371,7900,93.3,01/2008
Abilene,7264,7900,91.9,02/2008
Abilene,7442,7900,94.2,03/2008
Abilene,7702,7900,97.5,04/2008
Abilene,7486,7900,94.8,05/2008
Abilene,7245,7900,91.7,06/2008
Abilene,6904,7900,87.4,07/2008
Abilene,6562,7900,83.1,08/2008
Abilene,6468,7900,81.9,09/2008
Abilene,6190,7900,78.4,10/2008
Abilene,5892,7900,74.6,11/2008
Abilene,5608,7900,71,12/2008
Abilene,5361,7900,67.9,01/2009
Abilene,5148,7900,65.2,02/2009
Abilene,4951,7900,62.7,03/2009
Abilene,4671,7900,59.1,04/2009
Abilene,4453,7900,56.4,05/2009
Abilene,4275,7900,54.1,06/2009
Abilene,4205,7900,53.2,07/2009
Abilene,3914,7900,49.5,08/2009
Abilene,3712,7900,47,09/2009
Abilene,3595,7900,45.5,10/2009
Abilene,3426,7900,43.4,11/2009
Abilene,3300,7900,41.8,12/2009
Abilene,3257,7900,41.2,01/2010
Abilene,4512,7900,57.1,02/2010
Abilene,5323,7900,67.4,03/2010
Abilene,6155,7900,77.9,04/2010
Abilene,7356,7900,93.1,05/2010
Abilene,7835,7900,99.2,06/2010
Abilene,7788,7900,98.6,07/2010
Abilene,7678,7900,97.2,08/2010
Abilene,7428,7900,94,09/2010
Abilene,7130,7900,90.3,10/2010
Abilene,6878,7900,87.1,11/2010
Abilene,6621,7900,83.8,12/2010
Abilene,6481,7900,82,01/2011
Abilene,6446,7900,81.6,02/2011
Abilene,6265,7900,79.3,03/2011
Abilene,5972,7900,75.6,04/2011
Abilene,5581,7900,70.6,05/2011
Abilene,5019,7900,63.5,06/2011
Abilene,4493,7900,56.9,07/2011
Abilene,4080,7900,51.6,08/2011
Abilene,3714,7900,47,09/2011
Abilene,3515,7900,44.5,10/2011
Abilene,3304,7900,41.8,11/2011
Abilene,3166,7900,40.1,12/2011
Abilene,3064,7900,38.8,01/2012
Abilene,3000,7900,38,02/2012
Abilene,2877,7900,36.4,03/2012
Abilene,2713,7900,34.3,04/2012
Abilene,2564,7900,32.5,05/2012
Abilene,2354,7900,29.8,06/2012
Abilene,2064,7900,26.1,07/2012
Abilene,1795,7900,22.7,08/2012
Abilene,1601,7900,20.3,09/2012
Abilene,1866,7900,23.6,10/2012
Abilene,1705,7900,21.6,11/2012
Abilene,1559,7900,19.7,12/2012
Abilene,1461,7900,18.5,01/2013
Abilene,1348,7900,17.1,02/2013
Abilene,1212,7900,15.3,03/2013
Abilene,1072,7900,13.6,04/2013
Abilene,936,7900,11.8,05/2013
Abilene,804,7900,10.2,06/2013
Abilene,712,7900,9,07/2013
Abilene,638,7900,8.1,08/2013
Abilene,558,7900,7.1,09/2013
Abilene,534,7900,6.8,10/2013
Abilene,492,7900,6.2,11/2013
Abilene,464,7900,5.9,12/2013
Abilene,437,7900,5.5,01/2014
Abilene,599,7900,7.6,02/2014
Abilene,351,7900,4.4,03/2014
Abilene,298,7900,3.8,04/2014
Abilene,266,7900,3.4,05/2014
Abilene,266,7900,3.4,06/2014
Abilene,266,7900,3.4,07/2014
Abilene,266,7900,3.4,08/2014
Abilene,268,7900,3.4,09/2014
Abilene,267,7900,3.4,10/2014
Abilene,268,7900,3.4,11/2014
Abilene,268,7900,3.4,12/2014
Abilene,268,7900,3.4,01/2015
Abilene,268,7900,3.4,02/2015
Abilene,268,7900,3.4,03/2015
Abilene,267,7900,3.4,04/2015
Abilene,267,7900,3.4,05/2015
Abilene,266,7900,3.4,06/2015
Abilene,278,7900,3.5,07/2015
Abilene,265,7900,3.4,08/2015
Abilene,266,7900,3.4,09/2015
Abilene,266,7900,3.4,10/2015
Abilene,267,7900,3.4,11/2015
Abilene,1168,7900,14.8,12/2015
Abilene,2030,7900,25.7,01/2016
Abilene,2260,7900,28.6,02/2016
Abilene,2456,7900,31.1,03/2016
Abilene,3654,7900,46.3,04/2016
Abilene,7708,7900,97.6,05/2016
Abilene,7900,7900,100,06/2016
Abilene,7617,7900,96.4,07/2016
Abilene,7406,7900,93.7,08/2016
Abilene,7731,7900,97.9,09/2016
Abilene,7812,7900,98.9,10/2016
Abilene,7815,7900,98.9,11/2016
Abilene,7754,7900,98.2,12/2016
Abilene,7718,7900,97.7,01/2017
Abilene,7775,7900,98.4,02/2017
Abilene,7743,7900,98,03/2017
Abilene,7631,7900,96.6,04/2017
Abilene,7509,7900,95.1,05/2017
Addicks,5,202128,0,01/2000
Addicks,6,202128,0,02/2000
Addicks,7,202128,0,03/2000
Addicks,1941,202128,1,04/2000
Addicks,1503,202128,0.7,05/2000
Addicks,160,202128,0.1,06/2000
Addicks,1,202128,0,07/2000
Addicks,1,202128,0,08/2000
Addicks,1,202128,0,09/2000
Addicks,20,202128,0,10/2000
Addicks,1794,202128,0.9,11/2000
Addicks,475,202128,0.2,12/2000
Addicks,296,202128,0.1,01/2001
Addicks,1,202128,0,02/2001
Addicks,1634,202128,0.8,03/2001
Addicks,2364,202128,1.2,04/2001
Addicks,330,202128,0.2,05/2001
Addicks,5227,202128,2.6,06/2001
Addicks,78,202128,0,07/2001
Addicks,85,202128,0,08/2001
Addicks,3491,202128,1.7,09/2001
Addicks,3465,202128,1.7,10/2001
Addicks,42,202128,0,11/2001
Addicks,2747,202128,1.4,12/2001
Addicks,4,202128,0,01/2002
Addicks,1,202128,0,02/2002
Addicks,1,202128,0,03/2002
Addicks,0,202128,0,05/2002
Addicks,1751,202128,0.9,10/2002
Addicks,22500,202128,11.1,11/2002
Addicks,1925,202128,1,12/2002
Addicks,135,202128,0.1,01/2003
Addicks,95,202128,0,02/2003
Addicks,22,202128,0,03/2003
Addicks,49,202128,0,04/2003
Addicks,20,202128,0,05/2003
Addicks,28,202128,0,06/2003
Addicks,20,202128,0,07/2003
Addicks,39,202128,0,08/2003
Addicks,271,202128,0.1,09/2003
Addicks,199,202128,0.1,10/2003
Addicks,2448,202128,1.2,11/2003
Addicks,43,202128,0,12/2003
Addicks,1025,202128,0.5,01/2004
Addicks,694,202128,0.3,02/2004
Addicks,84,202128,0,03/2004
Addicks,541,202128,0.3,04/2004
Addicks,2434,202128,1.2,05/2004
Addicks,3188,202128,1.6,06/2004
Addicks,5034,202128,2.5,07/2004
Addicks,32,202128,0,08/2004
Addicks,14,202128,0,09/2004
Addicks,61,202128,0,10/2004
Addicks,9168,202128,4.5,11/2004
Addicks,6817,202128,3.4,12/2004
Addicks,10,202128,0,01/2005
Addicks,1872,202128,0.9,02/2005
Addicks,113,202128,0.1,03/2005
Addicks,21,202128,0,04/2005
Addicks,86,202128,0,05/2005
Addicks,2,202128,0,06/2005
Addicks,197,202128,0.1,07/2005
Addicks,71,202128,0,08/2005
Addicks,8,202128,0,09/2005
Addicks,71,202128,0,10/2005
Addicks,64,202128,0,11/2005
Addicks,336,202128,0.2,12/2005
Addicks,31,202128,0,01/2006
Addicks,15,202128,0,02/2006
Addicks,17,202128,0,03/2006
Addicks,20,202128,0,04/2006
Addicks,56,202128,0,05/2006
Addicks,464,202128,0.2,06/2006
Addicks,1778,202128,0.9,07/2006
Addicks,391,202128,0.2,08/2006
Addicks,29,202128,0,09/2006
Addicks,4293,202128,2.1,10/2006
Addicks,203,202128,0.1,11/2006
Addicks,32,202128,0,12/2006
Addicks,403,202128,0.2,01/2007
Addicks,18,202128,0,02/2007
Addicks,1428,202128,0.7,03/2007
Addicks,200,202128,0.1,04/2007
Addicks,585,202128,0.3,05/2007
Addicks,3505,202128,1.7,06/2007
Addicks,17214,202128,8.5,07/2007
Addicks,3288,202128,1.6,08/2007
Addicks,220,202128,0.1,09/2007
Addicks,93,202128,0,10/2007
Addicks,1530,202128,0.8,11/2007
Addicks,184,202128,0.1,12/2007
Addicks,189,202128,0.1,01/2008
Addicks,126,202128,0.1,02/2008
Addicks,67,202128,0,03/2008
Addicks,3,202128,0,04/2008
Addicks,8,202128,0,05/2008
Addicks,3,202128,0,06/2008
Addicks,11,202128,0,07/2008
Addicks,137,202128,0.1,08/2008
Addicks,7068,202128,3.5,09/2008
Addicks,620,202128,0.3,10/2008
Addicks,191,202128,0.1,11/2008
Addicks,47,202128,0,12/2008
Addicks,46,202128,0,01/2009
Addicks,61,202128,0,02/2009
Addicks,107,202128,0.1,03/2009
Addicks,1604,202128,0.8,04/2009
Addicks,7438,202128,3.7,05/2009
Addicks,45,202128,0,06/2009
Addicks,69,202128,0,07/2009
Addicks,62,202128,0,08/2009
Addicks,104,202128,0.1,09/2009
Addicks,275,202128,0.1,10/2009
Addicks,344,202128,0.2,11/2009
Addicks,147,202128,0.1,12/2009
Addicks,98,202128,0,01/2010
Addicks,115,202128,0.1,02/2010
Addicks,101,202128,0,03/2010
Addicks,60,202128,0,04/2010
Addicks,120,202128,0.1,05/2010
Addicks,96,202128,0,06/2010
Addicks,594,202128,0.3,07/2010
Addicks,52,202128,0,08/2010
Addicks,99,202128,0,09/2010
Addicks,45,202128,0,10/2010
Addicks,47,202128,0,11/2010
Addicks,59,202128,0,12/2010
Addicks,88,202128,0,01/2011
Addicks,47,202128,0,02/2011
Addicks,79,202128,0,03/2011
Addicks,51,202128,0,04/2011
Addicks,47,202128,0,05/2011
Addicks,58,202128,0,06/2011
Addicks,63,202128,0,07/2011
Addicks,45,202128,0,08/2011
Addicks,51,202128,0,09/2011
Addicks,72,202128,0,10/2011
Addicks,62,202128,0,11/2011
Addicks,89,202128,0,12/2011
Addicks,116,202128,0.1,01/2012
Addicks,221,202128,0.1,02/2012
Addicks,357,202128,0.2,03/2012
Addicks,61,202128,0,04/2012
Addicks,70,202128,0,05/2012
Addicks,81,202128,0,06/2012
Addicks,4092,202128,2,07/2012
Addicks,341,202128,0.2,08/2012
Addicks,89,202128,0,09/2012
Addicks,64,202128,0,10/2012
Addicks,45,202128,0,11/2012
Addicks,66,202128,0,12/2012
Addicks,136,202128,0.1,01/2013
Addicks,52,202128,0,02/2013
Addicks,101,202128,0,03/2013
Addicks,143,202128,0.1,04/2013
Addicks,218,202128,0.1,05/2013
Addicks,82,202128,0,06/2013
Addicks,68,202128,0,07/2013
Addicks,45,202128,0,08/2013
Addicks,97,202128,0,09/2013
Addicks,131,202128,0.1,10/2013
Addicks,167,202128,0.1,11/2013
Addicks,48,202128,0,12/2013
Addicks,55,202128,0,01/2014
Addicks,61,202128,0,02/2014
Addicks,118,202128,0.1,03/2014
Addicks,48,202128,0,04/2014
Addicks,886,202128,0.4,05/2014
Addicks,2711,202128,1.3,06/2014
Addicks,89,202128,0,07/2014
Addicks,81,202128,0,08/2014
Addicks,261,202128,0.1,09/2014
Addicks,52,202128,0,10/2014
Addicks,81,202128,0,11/2014
Addicks,126,202128,0.1,12/2014
Addicks,76,202128,0,01/2015
Addicks,50,202128,0,02/2015
Addicks,239,202128,0.1,03/2015
Addicks,378,202128,0.2,04/2015
Addicks,2414,202128,1.2,05/2015
Addicks,4425,202128,2.2,06/2015
Addicks,247,202128,0.1,07/2015
Addicks,76,202128,0,08/2015
Addicks,219,202128,0.1,09/2015
Addicks,549,202128,0.3,10/2015
Addicks,1059,202128,0.5,11/2015
Addicks,124,202128,0.1,12/2015
Addicks,70,202128,0,01/2016
Addicks,59,202128,0,02/2016
Addicks,740,202128,0.4,03/2016
Addicks,20689,202128,10.2,04/2016
Addicks,28468,202128,14.1,05/2016
Addicks,41540,202128,20.6,06/2016
Addicks,608,202128,0.3,07/2016
Addicks,11884,202128,5.9,08/2016
Addicks,99,202128,0,09/2016
Addicks,47,202128,0,10/2016
Addicks,73,202128,0,11/2016
Addicks,122,202128,0.1,12/2016
Addicks,620,202128,0.3,01/2017
Addicks,79,202128,0,02/2017
Addicks,108,202128,0.1,03/2017
Addicks,79,202128,0,04/2017
Addicks,57,202128,0,05/2017
"Alan Henry",65043,94808,68.6,01/2000
"Alan Henry",64666,94808,68.2,02/2000
"Alan Henry",65740,94808,69.3,03/2000
"Alan Henry",68938,94808,72.7,04/2000
"Alan Henry",67865,94808,71.6,05/2000
"Alan Henry",72153,94808,76.1,06/2000
"Alan Henry",75779,94808,79.9,07/2000
"Alan Henry",72378,94808,76.3,08/2000
"Alan Henry",69738,94808,73.6,09/2000
"Alan Henry",73027,94808,77,10/2000
"Alan Henry",86003,94808,90.7,11/2000
"Alan Henry",81616,94808,86.1,12/2000
"Alan Henry",77605,94808,81.9,01/2001
"Alan Henry",74111,94808,78.2,02/2001
"Alan Henry",73615,94808,77.6,03/2001
"Alan Henry",73113,94808,77.1,04/2001
"Alan Henry",72715,94808,76.7,05/2001
"Alan Henry",79399,94808,83.7,06/2001
"Alan Henry",74245,94808,78.3,07/2001
"Alan Henry",71467,94808,75.4,08/2001
"Alan Henry",72602,94808,76.6,09/2001
"Alan Henry",72752,94808,76.7,10/2001
"Alan Henry",75985,94808,80.1,11/2001
"Alan Henry",79489,94808,83.8,12/2001
"Alan Henry",78981,94808,83.3,01/2002
"Alan Henry",78765,94808,83.1,02/2002
"Alan Henry",78788,94808,83.1,03/2002
"Alan Henry",81982,94808,86.5,04/2002
"Alan Henry",81407,94808,85.9,05/2002
"Alan Henry",80252,94808,84.6,06/2002
"Alan Henry",81064,94808,85.5,07/2002
"Alan Henry",81290,94808,85.7,08/2002
"Alan Henry",81938,94808,86.4,09/2002
"Alan Henry",82417,94808,86.9,10/2002
"Alan Henry",86118,94808,90.8,11/2002
"Alan Henry",85962,94808,90.7,12/2002
"Alan Henry",85563,94808,90.2,01/2003
"Alan Henry",85090,94808,89.7,02/2003
"Alan Henry",84681,94808,89.3,03/2003
"Alan Henry",83885,94808,88.5,04/2003
"Alan Henry",83395,94808,88,05/2003
"Alan Henry",90860,94808,95.8,06/2003
"Alan Henry",91093,94808,96.1,07/2003
"Alan Henry",89386,94808,94.3,08/2003
"Alan Henry",93200,94808,98.3,09/2003
"Alan Henry",92545,94808,97.6,10/2003
"Alan Henry",91543,94808,96.6,11/2003
"Alan Henry",90560,94808,95.5,12/2003
"Alan Henry",90187,94808,95.1,01/2004
"Alan Henry",90109,94808,95,02/2004
"Alan Henry",94152,94808,99.3,03/2004
"Alan Henry",98347,94808,103.7,04/2004
"Alan Henry",98002,94808,103.4,05/2004
"Alan Henry",98694,94808,104.1,06/2004
"Alan Henry",101439,94808,107,07/2004
"Alan Henry",111020,94808,117.1,08/2004
"Alan Henry",113126,94808,119.3,09/2004
"Alan Henry",115891,94808,122.2,10/2004
"Alan Henry",115735,94808,122.1,11/2004
"Alan Henry",115937,94808,122.3,12/2004
"Alan Henry",115937,94808,122.3,01/2005
"Alan Henry",115937,94808,122.3,02/2005
"Alan Henry",115911,94808,122.3,03/2005
"Alan Henry",115065,94808,121.4,04/2005
"Alan Henry",114720,94808,121,05/2005
"Alan Henry",115622,94808,122,06/2005
"Alan Henry",92898,94808,98,07/2005
"Alan Henry",94362,94808,99.5,08/2005
"Alan Henry",94671,94808,99.9,09/2005
"Alan Henry",93780,94808,98.9,10/2005
"Alan Henry",92605,94808,97.7,11/2005
"Alan Henry",91391,94808,96.4,12/2005
"Alan Henry",90543,94808,95.5,01/2006
"Alan Henry",89693,94808,94.6,02/2006
"Alan Henry",89135,94808,94,03/2006
"Alan Henry",88667,94808,93.5,04/2006
"Alan Henry",90663,94808,95.6,05/2006
"Alan Henry",94055,94808,99.2,06/2006
"Alan Henry",94529,94808,99.7,07/2006
"Alan Henry",93870,94808,99,08/2006
"Alan Henry",94756,94808,99.9,09/2006
"Alan Henry",94797,94808,100,10/2006
"Alan Henry",94794,94808,100,11/2006
"Alan Henry",94411,94808,99.6,12/2006
"Alan Henry",94624,94808,99.8,01/2007
"Alan Henry",94677,94808,99.9,02/2007
"Alan Henry",94541,94808,99.7,03/2007
"Alan Henry",94807,94808,100,04/2007
"Alan Henry",94808,94808,100,05/2007
"Alan Henry",94808,94808,100,06/2007
"Alan Henry",94754,94808,99.9,07/2007
"Alan Henry",94800,94808,100,08/2007
"Alan Henry",94761,94808,100,09/2007
"Alan Henry",93804,94808,98.9,10/2007
"Alan Henry",92367,94808,97.4,11/2007
"Alan Henry",92122,94808,97.2,12/2007
"Alan Henry",91607,94808,96.6,01/2008
"Alan Henry",90908,94808,95.9,02/2008
"Alan Henry",90177,94808,95.1,03/2008
"Alan Henry",89884,94808,94.8,04/2008
"Alan Henry",90282,94808,95.2,05/2008
"Alan Henry",89795,94808,94.7,06/2008
"Alan Henry",89950,94808,94.9,07/2008
"Alan Henry",92308,94808,97.4,08/2008
"Alan Henry",94528,94808,99.7,09/2008
"Alan Henry",94808,94808,100,10/2008
"Alan Henry",94685,94808,99.9,11/2008
"Alan Henry",93839,94808,99,12/2008
"Alan Henry",93060,94808,98.2,01/2009
"Alan Henry",92638,94808,97.7,02/2009
"Alan Henry",92032,94808,97.1,03/2009
"Alan Henry",91499,94808,96.5,04/2009
"Alan Henry",91253,94808,96.3,05/2009
"Alan Henry",90118,94808,95.1,06/2009
"Alan Henry",90660,94808,95.6,07/2009
"Alan Henry",90481,94808,95.4,08/2009
"Alan Henry",89522,94808,94.4,09/2009
"Alan Henry",88529,94808,93.4,10/2009
"Alan Henry",87507,94808,92.3,11/2009
"Alan Henry",86922,94808,91.7,12/2009
"Alan Henry",86733,94808,91.5,01/2010
"Alan Henry",88253,94808,93.1,02/2010
"Alan Henry",89808,94808,94.7,03/2010
"Alan Henry",92360,94808,97.4,04/2010
"Alan Henry",94804,94808,100,05/2010
"Alan Henry",94565,94808,99.7,06/2010
"Alan Henry",94808,94808,100,07/2010
"Alan Henry",94602,94808,99.8,08/2010
"Alan Henry",93834,94808,99,09/2010
"Alan Henry",92882,94808,98,10/2010
"Alan Henry",91308,94808,96.3,11/2010
"Alan Henry",90052,94808,95,12/2010
"Alan Henry",89211,94808,94.1,01/2011
"Alan Henry",88563,94808,93.4,02/2011
"Alan Henry",87773,94808,92.6,03/2011
"Alan Henry",86684,94808,91.4,04/2011
"Alan Henry",85119,94808,89.8,05/2011
"Alan Henry",83210,94808,87.8,06/2011
"Alan Henry",81148,94808,85.6,07/2011
"Alan Henry",79321,94808,83.7,08/2011
"Alan Henry",77565,94808,81.8,09/2011
"Alan Henry",76387,94808,80.6,10/2011
"Alan Henry",75417,94808,79.5,11/2011
"Alan Henry",74933,94808,79,12/2011
"Alan Henry",74596,94808,78.7,01/2012
"Alan Henry",74064,94808,78.1,02/2012
"Alan Henry",73551,94808,77.6,03/2012
"Alan Henry",73111,94808,77.1,04/2012
"Alan Henry",75442,94808,79.6,05/2012
"Alan Henry",76588,94808,80.8,06/2012
"Alan Henry",75524,94808,79.7,07/2012
"Alan Henry",73991,94808,78,08/2012
"Alan Henry",72937,94808,76.9,09/2012
"Alan Henry",72200,94808,76.2,10/2012
"Alan Henry",71013,94808,74.9,11/2012
"Alan Henry",70080,94808,73.9,12/2012
"Alan Henry",69830,94808,73.7,01/2013
"Alan Henry",69442,94808,73.2,02/2013
"Alan Henry",68438,94808,72.2,03/2013
"Alan Henry",66835,94808,70.5,04/2013
"Alan Henry",65159,94808,68.7,05/2013
"Alan Henry",64213,94808,67.7,06/2013
"Alan Henry",64241,94808,67.8,07/2013
"Alan Henry",64972,94808,68.5,08/2013
"Alan Henry",63903,94808,67.4,09/2013
"Alan Henry",63464,94808,66.9,10/2013
"Alan Henry",62815,94808,66.3,11/2013
"Alan Henry",62266,94808,65.7,12/2013
"Alan Henry",61785,94808,65.2,01/2014
"Alan Henry",61210,94808,64.6,02/2014
"Alan Henry",60325,94808,63.6,03/2014
"Alan Henry",58904,94808,62.1,04/2014
"Alan Henry",57316,94808,60.5,05/2014
"Alan Henry",57639,94808,60.8,06/2014
"Alan Henry",56630,94808,59.7,07/2014
"Alan Henry",54414,94808,57.4,08/2014
"Alan Henry",60665,94808,64,09/2014
"Alan Henry",71972,94808,75.9,10/2014
"Alan Henry",71040,94808,74.9,11/2014
"Alan Henry",70480,94808,74.3,12/2014
"Alan Henry",71008,94808,74.9,01/2015
"Alan Henry",70909,94808,74.8,02/2015
"Alan Henry",70442,94808,74.3,03/2015
"Alan Henry",70135,94808,74,04/2015
"Alan Henry",91232,94808,96.2,05/2015
"Alan Henry",94808,94808,100,06/2015
"Alan Henry",94808,94808,100,07/2015
"Alan Henry",93662,94808,98.8,08/2015
"Alan Henry",91320,94808,96.3,09/2015
"Alan Henry",90197,94808,95.1,10/2015
"Alan Henry",90280,94808,95.2,11/2015
"Alan Henry",90877,94808,95.9,12/2015
"Alan Henry",90770,94808,95.7,01/2016
"Alan Henry",89637,94808,94.5,02/2016
"Alan Henry",88532,94808,93.4,03/2016
"Alan Henry",87527,94808,92.3,04/2016
"Alan Henry",88486,94808,93.3,05/2016
"Alan Henry",90483,94808,95.4,06/2016
"Alan Henry",88655,94808,93.5,07/2016
"Alan Henry",86086,94808,90.8,08/2016
"Alan Henry",87018,94808,91.8,09/2016
"Alan Henry",87174,94808,91.9,10/2016
"Alan Henry",90167,94808,95.1,11/2016
"Alan Henry",90264,94808,95.2,12/2016
"Alan Henry",90020,94808,94.9,01/2017
"Alan Henry",90590,94808,95.6,02/2017
"Alan Henry",90120,94808,95.1,03/2017
"Alan Henry",89578,94808,94.5,04/2017
"Alan Henry",87698,94808,92.5,05/2017
Amistad,1047726,1840849,56.9,01/2000
Amistad,1051930,1840849,57.1,02/2000
Amistad,1051382,1840849,57.1,03/2000
Amistad,1053984,1840849,57.3,04/2000
Amistad,1028356,1840849,55.9,05/2000
Amistad,1002071,1840849,54.4,06/2000
Amistad,1030452,1840849,56,07/2000
Amistad,901434,1840849,49,08/2000
Amistad,853947,1840849,46.4,09/2000
Amistad,863510,1840849,46.9,10/2000
Amistad,1008410,1840849,54.8,11/2000
Amistad,1080933,1840849,58.7,12/2000
Amistad,1131556,1840849,61.5,01/2001
Amistad,1165792,1840849,63.3,02/2001
Amistad,1179789,1840849,64.1,03/2001
Amistad,1147893,1840849,62.4,04/2001
Amistad,1065832,1840849,57.9,05/2001
Amistad,968808,1840849,52.6,06/2001
Amistad,893253,1840849,48.5,07/2001
Amistad,778712,1840849,42.3,08/2001
Amistad,702172,1840849,38.1,09/2001
Amistad,710230,1840849,38.6,10/2001
Amistad,740170,1840849,40.2,11/2001
Amistad,788863,1840849,42.9,12/2001
Amistad,816516,1840849,44.4,01/2002
Amistad,838525,1840849,45.6,02/2002
Amistad,849895,1840849,46.2,03/2002
Amistad,830674,1840849,45.1,04/2002
Amistad,729951,1840849,39.7,05/2002
Amistad,647229,1840849,35.2,06/2002
Amistad,696959,1840849,37.9,07/2002
Amistad,700911,1840849,38.1,08/2002
Amistad,671231,1840849,36.5,09/2002
Amistad,703974,1840849,38.2,10/2002
Amistad,769939,1840849,41.8,11/2002
Amistad,802320,1840849,43.6,12/2002
Amistad,834901,1840849,45.4,01/2003
Amistad,959036,1840849,52.1,02/2003
Amistad,980672,1840849,53.3,03/2003
Amistad,1032007,1840849,56.1,04/2003
Amistad,928934,1840849,50.5,05/2003
Amistad,882083,1840849,47.9,06/2003
Amistad,959692,1840849,52.1,07/2003
Amistad,969477,1840849,52.7,08/2003
Amistad,976959,1840849,53.1,09/2003
Amistad,1107501,1840849,60.2,10/2003
Amistad,1207920,1840849,65.6,11/2003
Amistad,1228512,1840849,66.7,12/2003
Amistad,1251356,1840849,68,01/2004
Amistad,1279592,1840849,69.5,02/2004
Amistad,1505954,1840849,81.8,03/2004
Amistad,1562705,1840849,84.9,04/2004
Amistad,1603259,1840849,87.1,05/2004
Amistad,1634858,1840849,88.8,06/2004
Amistad,1684513,1840849,91.5,07/2004
Amistad,1781380,1840849,96.8,08/2004
Amistad,1832025,1840849,99.5,09/2004
Amistad,1840849,1840849,100,10/2004
Amistad,1840849,1840849,100,11/2004
Amistad,1840849,1840849,100,12/2004
Amistad,1840849,1840849,100,01/2005
Amistad,1840849,1840849,100,02/2005
Amistad,1840849,1840849,100,03/2005
Amistad,1840849,1840849,100,04/2005
Amistad,1840849,1840849,100,05/2005
Amistad,1840849,1840849,100,06/2005
Amistad,1840849,1840849,100,07/2005
