reservoir,storage,capacity,pct_capacity,date
Wildhorse,46619,71500,65.2,06/2012,nv
Wildhorse,37227,71500,52.1,07/2012,nv
Wildhorse,30733,71500,43,08/2012,nv
Wildhorse,26409,71500,36.9,09/2012,nv
Wildhorse,24322,71500,34,10/2012,nv
Wildhorse,24106,71500,33.7,11/2012,nv
Wildhorse,24524,71500,34.3,12/2012,nv
Wildhorse,24952,71500,34.9,01/2013,nv
Wildhorse,25425,71500,35.6,02/2013,nv
Wildhorse,26619,71500,37.2,03/2013,nv
Wildhorse,31173,71500,43.6,04/2013,nv
Wildhorse,30483,71500,42.6,05/2013,nv
Wildhorse,25104,71500,35.1,06/2013,nv
Wildhorse,21067,71500,29.5,07/2013,nv
Wildhorse,17028,71500,23.8,08/2013,nv
Wildhorse,15275,71500,21.4,09/2013,nv
Wildhorse,13845,71500,19.4,10/2013,nv
Wildhorse,12854,71500,18,11/2013,nv
Wildhorse,12797,71500,17.9,12/2013,nv
Wildhorse,12936,71500,18.1,01/2014,nv
Wildhorse,13669,71500,19.1,02/2014,nv
Wildhorse,15224,71500,21.3,03/2014,nv
Wildhorse,16366,71500,22.9,04/2014,nv
Wildhorse,17236,71500,24.1,05/2014,nv
Wildhorse,15433,71500,21.6,06/2014,nv
Wildhorse,12348,71500,17.3,07/2014,nv
Wildhorse,11995,71500,16.8,08/2014,nv
Wildhorse,11470,71500,16,09/2014,nv
Wildhorse,10516,71500,14.7,10/2014,nv
Wildhorse,10326,71500,14.4,11/2014,nv
Wildhorse,10751,71500,15,12/2014,nv
Wildhorse,11608,71500,16.2,01/2015,nv
Wildhorse,13035,71500,18.2,02/2015,nv
Wildhorse,13900,71500,19.4,03/2015,nv
Wildhorse,14455,71500,20.2,04/2015,nv
Wildhorse,15155,71500,21.2,05/2015,nv
Wildhorse,15326,71500,21.4,06/2015,nv
Wildhorse,12181,71500,17,07/2015,nv
Wildhorse,11302,71500,15.8,08/2015,nv
Wildhorse,10709,71500,15,09/2015,nv
Wildhorse,9799,71500,13.7,10/2015,nv
Wildhorse,9736,71500,13.6,11/2015,nv
Wildhorse,10145,71500,14.2,12/2015,nv
Wildhorse,10729,71500,15,01/2016,nv
Wildhorse,11705,71500,16.4,02/2016,nv
Wildhorse,19073,71500,26.7,03/2016,nv
Wildhorse,31493,71500,44,04/2016,nv
Wildhorse,41476,71500,58,05/2016,nv
Wildhorse,42895,71500,60,06/2016,nv
Wildhorse,38059,71500,53.2,07/2016,nv
Wildhorse,33170,71500,46.4,08/2016,nv
Wildhorse,31696,71500,44.3,09/2016,nv
Wildhorse,30731,71500,43,10/2016,nv
Wildhorse,30682,71500,42.9,11/2016,nv
Wildhorse,31300,71500,43.8,12/2016,nv
Wildhorse,32538,71500,45.5,01/2017,nv
Wildhorse,36041,71500,50.4,02/2017,nv
Wildhorse,48529,71500,67.9,03/2017,nv
Wildhorse,72109,71500,100.9,04/2017,nv
"Lake Mead",25046000,25877000,96.8,01/2000,AZ&NV
"Lake Mead",24974000,25877000,96.5,02/2000,AZ&NV
"Lake Mead",24659000,25877000,95.3,03/2000,AZ&NV
"Lake Mead",24213000,25877000,93.6,04/2000,AZ&NV
"Lake Mead",24047000,25877000,92.9,05/2000,AZ&NV
"Lake Mead",24047000,25877000,92.9,06/2000,AZ&NV
"Lake Mead",22913000,25877000,88.5,07/2000,AZ&NV
"Lake Mead",22436000,25877000,86.7,08/2000,AZ&NV
"Lake Mead",22444000,25877000,86.7,09/2000,AZ&NV
"Lake Mead",22435000,25877000,86.7,10/2000,AZ&NV
"Lake Mead",22405000,25877000,86.6,11/2000,AZ&NV
"Lake Mead",22358000,25877000,86.4,12/2000,AZ&NV
"Lake Mead",22523000,25877000,87,01/2001,AZ&NV
"Lake Mead",22430000,25877000,86.7,02/2001,AZ&NV
"Lake Mead",22154000,25877000,85.6,03/2001,AZ&NV
"Lake Mead",21603000,25877000,83.5,04/2001,AZ&NV
"Lake Mead",21127000,25877000,81.6,05/2001,AZ&NV
"Lake Mead",20557000,25877000,79.4,06/2001,AZ&NV
"Lake Mead",20245000,25877000,78.2,07/2001,AZ&NV
"Lake Mead",20137000,25877000,77.8,08/2001,AZ&NV
"Lake Mead",19873000,25877000,76.8,09/2001,AZ&NV
"Lake Mead",19882000,25877000,76.8,10/2001,AZ&NV
"Lake Mead",19776000,25877000,76.4,11/2001,AZ&NV
"Lake Mead",19795000,25877000,76.5,12/2001,AZ&NV
"Lake Mead",19870000,25877000,76.8,01/2002,AZ&NV
"Lake Mead",19682000,25877000,76.1,02/2002,AZ&NV
"Lake Mead",19118000,25877000,73.9,03/2002,AZ&NV
"Lake Mead",18539000,25877000,71.6,04/2002,AZ&NV
"Lake Mead",17915000,25877000,69.2,05/2002,AZ&NV
"Lake Mead",17652000,25877000,68.2,06/2002,AZ&NV
"Lake Mead",17343000,25877000,67,07/2002,AZ&NV
"Lake Mead",17209000,25877000,66.5,08/2002,AZ&NV
"Lake Mead",17093000,25877000,66.1,09/2002,AZ&NV
"Lake Mead",17032000,25877000,65.8,10/2002,AZ&NV
"Lake Mead",16850000,25877000,65.1,11/2002,AZ&NV
"Lake Mead",16718000,25877000,64.6,12/2002,AZ&NV
"Lake Mead",16854000,25877000,65.1,01/2003,AZ&NV
"Lake Mead",16978000,25877000,65.6,02/2003,AZ&NV
"Lake Mead",16820000,25877000,65,03/2003,AZ&NV
"Lake Mead",16287000,25877000,62.9,04/2003,AZ&NV
"Lake Mead",15893000,25877000,61.4,05/2003,AZ&NV
"Lake Mead",15733000,25877000,60.8,06/2003,AZ&NV
"Lake Mead",15598000,25877000,60.3,07/2003,AZ&NV
"Lake Mead",15741000,25877000,60.8,08/2003,AZ&NV
"Lake Mead",15618000,25877000,60.4,09/2003,AZ&NV
"Lake Mead",15517000,25877000,60,10/2003,AZ&NV
"Lake Mead",15337000,25877000,59.3,11/2003,AZ&NV
"Lake Mead",15300000,25877000,59.1,12/2003,AZ&NV
"Lake Mead",15434000,25877000,59.6,01/2004,AZ&NV
"Lake Mead",15404000,25877000,59.5,02/2004,AZ&NV
"Lake Mead",15255000,25877000,59,03/2004,AZ&NV
"Lake Mead",14866000,25877000,57.4,04/2004,AZ&NV
"Lake Mead",14324000,25877000,55.4,05/2004,AZ&NV
"Lake Mead",14042000,25877000,54.3,06/2004,AZ&NV
"Lake Mead",13924000,25877000,53.8,07/2004,AZ&NV
"Lake Mead",14018000,25877000,54.2,08/2004,AZ&NV
"Lake Mead",13937000,25877000,53.9,09/2004,AZ&NV
"Lake Mead",14094000,25877000,54.5,10/2004,AZ&NV
"Lake Mead",14367000,25877000,55.5,11/2004,AZ&NV
"Lake Mead",14355000,25877000,55.5,12/2004,AZ&NV
"Lake Mead",15119000,25877000,58.4,01/2005,AZ&NV
"Lake Mead",15739000,25877000,60.8,02/2005,AZ&NV
"Lake Mead",16220000,25877000,62.7,03/2005,AZ&NV
"Lake Mead",15869000,25877000,61.3,04/2005,AZ&NV
"Lake Mead",15593000,25877000,60.3,05/2005,AZ&NV
"Lake Mead",15441000,25877000,59.7,06/2005,AZ&NV
"Lake Mead",15288000,25877000,59.1,07/2005,AZ&NV
"Lake Mead",15351000,25877000,59.3,08/2005,AZ&NV
"Lake Mead",15219000,25877000,58.8,09/2005,AZ&NV
"Lake Mead",15078000,25877000,58.3,10/2005,AZ&NV
"Lake Mead",14896000,25877000,57.6,11/2005,AZ&NV
"Lake Mead",15131000,25877000,58.5,12/2005,AZ&NV
"Lake Mead",15335000,25877000,59.3,01/2006,AZ&NV
"Lake Mead",15520000,25877000,60,02/2006,AZ&NV
"Lake Mead",15337000,25877000,59.3,03/2006,AZ&NV
"Lake Mead",14966000,25877000,57.8,04/2006,AZ&NV
"Lake Mead",14470000,25877000,55.9,05/2006,AZ&NV
"Lake Mead",14178000,25877000,54.8,06/2006,AZ&NV
"Lake Mead",13993000,25877000,54.1,07/2006,AZ&NV
"Lake Mead",14005000,25877000,54.1,08/2006,AZ&NV
"Lake Mead",13887000,25877000,53.7,09/2006,AZ&NV
"Lake Mead",13964000,25877000,54,10/2006,AZ&NV
"Lake Mead",14014000,25877000,54.2,11/2006,AZ&NV
"Lake Mead",14164000,25877000,54.7,12/2006,AZ&NV
"Lake Mead",14309000,25877000,55.3,01/2007,AZ&NV
"Lake Mead",14288000,25877000,55.2,02/2007,AZ&NV
"Lake Mead",13930000,25877000,53.8,03/2007,AZ&NV
"Lake Mead",13426000,25877000,51.9,04/2007,AZ&NV
"Lake Mead",12963000,25877000,50.1,05/2007,AZ&NV
"Lake Mead",12735000,25877000,49.2,06/2007,AZ&NV
"Lake Mead",12554000,25877000,48.5,07/2007,AZ&NV
"Lake Mead",12578000,25877000,48.6,08/2007,AZ&NV
"Lake Mead",12505000,25877000,48.3,09/2007,AZ&NV
"Lake Mead",12494000,25877000,48.3,10/2007,AZ&NV
"Lake Mead",12520000,25877000,48.4,11/2007,AZ&NV
"Lake Mead",12860000,25877000,49.7,12/2007,AZ&NV
"Lake Mead",13017000,25877000,50.3,01/2008,AZ&NV
"Lake Mead",13062000,25877000,50.5,02/2008,AZ&NV
"Lake Mead",12940000,25877000,50,03/2008,AZ&NV
"Lake Mead",12463000,25877000,48.2,04/2008,AZ&NV
"Lake Mead",12132000,25877000,46.9,05/2008,AZ&NV
"Lake Mead",11941000,25877000,46.1,06/2008,AZ&NV
"Lake Mead",11890000,25877000,45.9,07/2008,AZ&NV
"Lake Mead",11955000,25877000,46.2,08/2008,AZ&NV
"Lake Mead",12013000,25877000,46.4,09/2008,AZ&NV
"Lake Mead",12213000,25877000,47.2,10/2008,AZ&NV
"Lake Mead",12157000,25877000,47,11/2008,AZ&NV
"Lake Mead",12496000,25877000,48.3,12/2008,AZ&NV
"Lake Mead",12572000,25877000,48.6,01/2009,AZ&NV
"Lake Mead",12539000,25877000,48.5,02/2009,AZ&NV
"Lake Mead",12164000,25877000,47,03/2009,AZ&NV
"Lake Mead",11604000,25877000,44.8,04/2009,AZ&NV
"Lake Mead",11217000,25877000,43.3,05/2009,AZ&NV
"Lake Mead",11071000,25877000,42.8,06/2009,AZ&NV
"Lake Mead",10978000,25877000,42.4,07/2009,AZ&NV
"Lake Mead",10938000,25877000,42.3,08/2009,AZ&NV
"Lake Mead",10933000,25877000,42.2,09/2009,AZ&NV
"Lake Mead",10897000,25877000,42.1,10/2009,AZ&NV
"Lake Mead",10919000,25877000,42.2,11/2009,AZ&NV
"Lake Mead",11162000,25877000,43.1,12/2009,AZ&NV
"Lake Mead",11493000,25877000,44.4,01/2010,AZ&NV
"Lake Mead",11780000,25877000,45.5,02/2010,AZ&NV
"Lake Mead",11550000,25877000,44.6,03/2010,AZ&NV
"Lake Mead",11313000,25877000,43.7,04/2010,AZ&NV
"Lake Mead",10987000,25877000,42.5,05/2010,AZ&NV
"Lake Mead",10556000,25877000,40.8,06/2010,AZ&NV
"Lake Mead",10357000,25877000,40,07/2010,AZ&NV
"Lake Mead",10352000,25877000,40,08/2010,AZ&NV
"Lake Mead",10092000,25877000,39,09/2010,AZ&NV
"Lake Mead",9971000,25877000,38.5,10/2010,AZ&NV
"Lake Mead",9936000,25877000,38.4,11/2010,AZ&NV
"Lake Mead",10301000,25877000,39.8,12/2010,AZ&NV
"Lake Mead",10765000,25877000,41.6,01/2011,AZ&NV
"Lake Mead",11117000,25877000,43,02/2011,AZ&NV
"Lake Mead",11115000,25877000,43,04/2011,AZ&NV
"Lake Mead",11304000,25877000,43.7,05/2011,AZ&NV
"Lake Mead",11705000,25877000,45.2,06/2011,AZ&NV
"Lake Mead",12133000,25877000,46.9,07/2011,AZ&NV
"Lake Mead",12730000,25877000,49.2,08/2011,AZ&NV
"Lake Mead",12977000,25877000,50.1,09/2011,AZ&NV
"Lake Mead",13456000,25877000,52,10/2011,AZ&NV
"Lake Mead",13933000,25877000,53.8,11/2011,AZ&NV
"Lake Mead",14644000,25877000,56.6,12/2011,AZ&NV
"Lake Mead",15022000,25877000,58.1,01/2012,AZ&NV
"Lake Mead",14907000,25877000,57.6,02/2012,AZ&NV
"Lake Mead",14535000,25877000,56.2,03/2012,AZ&NV
"Lake Mead",13986000,25877000,54,04/2012,AZ&NV
"Lake Mead",13541000,25877000,52.3,05/2012,AZ&NV
"Lake Mead",13200000,25877000,51,06/2012,AZ&NV
"Lake Mead",13207000,25877000,51,07/2012,AZ&NV
"Lake Mead",13269000,25877000,51.3,08/2012,AZ&NV
"Lake Mead",13135000,25877000,50.8,09/2012,AZ&NV
"Lake Mead",13263000,25877000,51.3,10/2012,AZ&NV
"Lake Mead",13334000,25877000,51.5,11/2012,AZ&NV
"Lake Mead",13636000,25877000,52.7,12/2012,AZ&NV
"Lake Mead",13828000,25877000,53.4,01/2013,AZ&NV
"Lake Mead",13810111,25877000,53.4,02/2013,AZ&NV
"Lake Mead",13465000,25877000,52,03/2013,AZ&NV
"Lake Mead",12921000,25877000,49.9,04/2013,AZ&NV
"Lake Mead",12495000,25877000,48.3,05/2013,AZ&NV
"Lake Mead",12276000,25877000,47.4,06/2013,AZ&NV
"Lake Mead",12270000,25877000,47.4,07/2013,AZ&NV
"Lake Mead",12289000,25877000,47.5,08/2013,AZ&NV
"Lake Mead",12362000,25877000,47.8,09/2013,AZ&NV
"Lake Mead",12099000,25877000,46.8,10/2013,AZ&NV
"Lake Mead",12310000,25877000,47.6,11/2013,AZ&NV
"Lake Mead",12344000,25877000,47.7,12/2013,AZ&NV
"Lake Mead",12531000,25877000,48.4,01/2014,AZ&NV
"Lake Mead",12456000,25877000,48.1,02/2014,AZ&NV
"Lake Mead",11888000,25877000,45.9,03/2014,AZ&NV
"Lake Mead",11254000,25877000,43.5,04/2014,AZ&NV
"Lake Mead",10639000,25877000,41.1,05/2014,AZ&NV
"Lake Mead",10233000,25877000,39.5,06/2014,AZ&NV
"Lake Mead",10061000,25877000,38.9,07/2014,AZ&NV
"Lake Mead",10140000,25877000,39.2,08/2014,AZ&NV
"Lake Mead",10121000,25877000,39.1,09/2014,AZ&NV
"Lake Mead",10243000,25877000,39.6,10/2014,AZ&NV
"Lake Mead",10309000,25877000,39.8,11/2014,AZ&NV
"Lake Mead",10667000,25877000,41.2,12/2014,AZ&NV
"Lake Mead",10729000,25877000,41.5,01/2015,AZ&NV
"Lake Mead",10769000,25877000,41.6,02/2015,AZ&NV
"Lake Mead",10419000,25877000,40.3,03/2015,AZ&NV
"Lake Mead",9931000,25877000,38.4,04/2015,AZ&NV
"Lake Mead",9729000,25877000,37.6,05/2015,AZ&NV
"Lake Mead",9607000,25877000,37.1,06/2015,AZ&NV
"Lake Mead",9858000,25877000,38.1,07/2015,AZ&NV
"Lake Mead",9871000,25877000,38.1,08/2015,AZ&NV
"Lake Mead",9854000,25877000,38.1,09/2015,AZ&NV
"Lake Mead",9927000,25877000,38.4,10/2015,AZ&NV
"Lake Mead",9865000,25877000,38.1,11/2015,AZ&NV
"Lake Mead",10077000,25877000,38.9,12/2015,AZ&NV
"Lake Mead",10318000,25877000,39.9,01/2016,AZ&NV
"Lake Mead",10360000,25877000,40,02/2016,AZ&NV
"Lake Mead",10048000,25877000,38.8,03/2016,AZ&NV
"Lake Mead",9693000,25877000,37.5,04/2016,AZ&NV
"Lake Mead",9504000,25877000,36.7,05/2016,AZ&NV
"Lake Mead",9330000,25877000,36.1,06/2016,AZ&NV
"Lake Mead",9419000,25877000,36.4,07/2016,AZ&NV
"Lake Mead",9615000,25877000,37.2,08/2016,AZ&NV
"Lake Mead",9620000,25877000,37.2,09/2016,AZ&NV
"Lake Mead",9710000,25877000,37.5,10/2016,AZ&NV
"Lake Mead",9727000,25877000,37.6,11/2016,AZ&NV
"Lake Mead",10079000,25877000,38.9,12/2016,AZ&NV
"Lake Mead",10521000,25877000,40.7,01/2017,AZ&NV
"Lake Mead",10838000,25877000,41.9,02/2017,AZ&NV
"Lake Mead",10707000,25877000,41.4,03/2017,AZ&NV
"Lake Mohave",1682800,1809800,93,01/2000,AZ&NV
"Lake Mohave",1663600,1809800,91.9,02/2000,AZ&NV
"Lake Mohave",1658000,1809800,91.6,03/2000,AZ&NV
"Lake Mohave",1697200,1809800,93.8,04/2000,AZ&NV
"Lake Mohave",1746900,1809800,96.5,05/2000,AZ&NV
"Lake Mohave",1747000,1809800,96.5,06/2000,AZ&NV
"Lake Mohave",1670100,1809800,92.3,07/2000,AZ&NV
"Lake Mohave",1710300,1809800,94.5,08/2000,AZ&NV
"Lake Mohave",1522700,1809800,84.1,09/2000,AZ&NV
"Lake Mohave",1348000,1809800,74.5,10/2000,AZ&NV
"Lake Mohave",1471300,1809800,81.3,11/2000,AZ&NV
"Lake Mohave",1608500,1809800,88.9,12/2000,AZ&NV
"Lake Mohave",1678500,1809800,92.7,01/2001,AZ&NV
"Lake Mohave",1657300,1809800,91.6,02/2001,AZ&NV
"Lake Mohave",1710600,1809800,94.5,03/2001,AZ&NV
"Lake Mohave",1733800,1809800,95.8,04/2001,AZ&NV
"Lake Mohave",1679700,1809800,92.8,05/2001,AZ&NV
"Lake Mohave",1691100,1809800,93.4,06/2001,AZ&NV
"Lake Mohave",1656800,1809800,91.5,07/2001,AZ&NV
"Lake Mohave",1668500,1809800,92.2,08/2001,AZ&NV
"Lake Mohave",1610300,1809800,89,09/2001,AZ&NV
"Lake Mohave",1474500,1809800,81.5,10/2001,AZ&NV
"Lake Mohave",1533700,1809800,84.7,11/2001,AZ&NV
"Lake Mohave",1654500,1809800,91.4,12/2001,AZ&NV
"Lake Mohave",1673800,1809800,92.5,01/2002,AZ&NV
"Lake Mohave",1643000,1809800,90.8,02/2002,AZ&NV
"Lake Mohave",1708800,1809800,94.4,03/2002,AZ&NV
"Lake Mohave",1682300,1809800,93,04/2002,AZ&NV
"Lake Mohave",1736100,1809800,95.9,05/2002,AZ&NV
"Lake Mohave",1720200,1809800,95,06/2002,AZ&NV
"Lake Mohave",1695300,1809800,93.7,07/2002,AZ&NV
"Lake Mohave",1698200,1809800,93.8,08/2002,AZ&NV
"Lake Mohave",1576600,1809800,87.1,09/2002,AZ&NV
"Lake Mohave",1486400,1809800,82.1,10/2002,AZ&NV
"Lake Mohave",1516400,1809800,83.8,11/2002,AZ&NV
"Lake Mohave",1678800,1809800,92.8,12/2002,AZ&NV
"Lake Mohave",1705300,1809800,94.2,01/2003,AZ&NV
"Lake Mohave",1728000,1809800,95.5,02/2003,AZ&NV
"Lake Mohave",1685900,1809800,93.2,03/2003,AZ&NV
"Lake Mohave",1686000,1809800,93.2,04/2003,AZ&NV
"Lake Mohave",1715100,1809800,94.8,05/2003,AZ&NV
"Lake Mohave",1695800,1809800,93.7,06/2003,AZ&NV
"Lake Mohave",1742900,1809800,96.3,07/2003,AZ&NV
"Lake Mohave",1739400,1809800,96.1,08/2003,AZ&NV
"Lake Mohave",1643100,1809800,90.8,09/2003,AZ&NV
"Lake Mohave",1468000,1809800,81.1,10/2003,AZ&NV
"Lake Mohave",1525600,1809800,84.3,11/2003,AZ&NV
"Lake Mohave",1590300,1809800,87.9,12/2003,AZ&NV
"Lake Mohave",1623400,1809800,89.7,01/2004,AZ&NV
"Lake Mohave",1715600,1809800,94.8,02/2004,AZ&NV
"Lake Mohave",1677200,1809800,92.7,03/2004,AZ&NV
"Lake Mohave",1680300,1809800,92.8,04/2004,AZ&NV
"Lake Mohave",1728700,1809800,95.5,05/2004,AZ&NV
"Lake Mohave",1696200,1809800,93.7,06/2004,AZ&NV
"Lake Mohave",1706700,1809800,94.3,07/2004,AZ&NV
"Lake Mohave",1704200,1809800,94.2,08/2004,AZ&NV
"Lake Mohave",1605200,1809800,88.7,09/2004,AZ&NV
"Lake Mohave",1509100,1809800,83.4,10/2004,AZ&NV
"Lake Mohave",1512200,1809800,83.6,11/2004,AZ&NV
"Lake Mohave",1632600,1809800,90.2,12/2004,AZ&NV
"Lake Mohave",1658700,1809800,91.7,01/2005,AZ&NV
"Lake Mohave",1722900,1809800,95.2,02/2005,AZ&NV
"Lake Mohave",1688900,1809800,93.3,03/2005,AZ&NV
"Lake Mohave",1708600,1809800,94.4,04/2005,AZ&NV
"Lake Mohave",1722300,1809800,95.2,05/2005,AZ&NV
"Lake Mohave",1682000,1809800,92.9,06/2005,AZ&NV
"Lake Mohave",1671900,1809800,92.4,07/2005,AZ&NV
"Lake Mohave",1729800,1809800,95.6,08/2005,AZ&NV
"Lake Mohave",1572700,1809800,86.9,09/2005,AZ&NV
"Lake Mohave",1527200,1809800,84.4,10/2005,AZ&NV
"Lake Mohave",1538400,1809800,85,11/2005,AZ&NV
"Lake Mohave",1634200,1809800,90.3,12/2005,AZ&NV
"Lake Mohave",1631500,1809800,90.1,01/2006,AZ&NV
"Lake Mohave",1626100,1809800,89.8,02/2006,AZ&NV
"Lake Mohave",1664700,1809800,92,03/2006,AZ&NV
"Lake Mohave",1665500,1809800,92,04/2006,AZ&NV
"Lake Mohave",1690200,1809800,93.4,05/2006,AZ&NV
"Lake Mohave",1670100,1809800,92.3,06/2006,AZ&NV
"Lake Mohave",1394600,1809800,77.1,07/2006,AZ&NV
"Lake Mohave",1705800,1809800,94.3,08/2006,AZ&NV
"Lake Mohave",1584400,1809800,87.5,09/2006,AZ&NV
"Lake Mohave",1467500,1809800,81.1,10/2006,AZ&NV
"Lake Mohave",1507800,1809800,83.3,11/2006,AZ&NV
"Lake Mohave",1579100,1809800,87.3,12/2006,AZ&NV
"Lake Mohave",1656000,1809800,91.5,01/2007,AZ&NV
"Lake Mohave",1637700,1809800,90.5,02/2007,AZ&NV
"Lake Mohave",1684800,1809800,93.1,03/2007,AZ&NV
"Lake Mohave",1742300,1809800,96.3,04/2007,AZ&NV
"Lake Mohave",1734200,1809800,95.8,05/2007,AZ&NV
"Lake Mohave",1693000,1809800,93.5,06/2007,AZ&NV
"Lake Mohave",1695700,1809800,93.7,07/2007,AZ&NV
"Lake Mohave",1683700,1809800,93,08/2007,AZ&NV
"Lake Mohave",1544700,1809800,85.4,09/2007,AZ&NV
"Lake Mohave",1465400,1809800,81,10/2007,AZ&NV
"Lake Mohave",1508800,1809800,83.4,11/2007,AZ&NV
"Lake Mohave",1565000,1809800,86.5,12/2007,AZ&NV
"Lake Mohave",1662800,1809800,91.9,01/2008,AZ&NV
"Lake Mohave",1593200,1809800,88,02/2008,AZ&NV
"Lake Mohave",1617800,1809800,89.4,03/2008,AZ&NV
"Lake Mohave",1649800,1809800,91.2,04/2008,AZ&NV
"Lake Mohave",1724800,1809800,95.3,05/2008,AZ&NV
"Lake Mohave",1708600,1809800,94.4,06/2008,AZ&NV
"Lake Mohave",1665700,1809800,92,07/2008,AZ&NV
"Lake Mohave",1646000,1809800,90.9,08/2008,AZ&NV
"Lake Mohave",1585500,1809800,87.6,09/2008,AZ&NV
"Lake Mohave",1443900,1809800,79.8,10/2008,AZ&NV
"Lake Mohave",1494300,1809800,82.6,11/2008,AZ&NV
"Lake Mohave",1584700,1809800,87.6,12/2008,AZ&NV
"Lake Mohave",1646600,1809800,91,01/2009,AZ&NV
"Lake Mohave",1679300,1809800,92.8,02/2009,AZ&NV
"Lake Mohave",1654700,1809800,91.4,03/2009,AZ&NV
"Lake Mohave",1701700,1809800,94,04/2009,AZ&NV
"Lake Mohave",1736200,1809800,95.9,05/2009,AZ&NV
"Lake Mohave",1669200,1809800,92.2,06/2009,AZ&NV
"Lake Mohave",1654400,1809800,91.4,07/2009,AZ&NV
"Lake Mohave",1668700,1809800,92.2,08/2009,AZ&NV
"Lake Mohave",1501300,1809800,83,09/2009,AZ&NV
"Lake Mohave",1468700,1809800,81.2,10/2009,AZ&NV
"Lake Mohave",1501600,1809800,83,11/2009,AZ&NV
"Lake Mohave",1582300,1809800,87.4,12/2009,AZ&NV
"Lake Mohave",1735600,1809800,95.9,01/2010,AZ&NV
"Lake Mohave",1679900,1809800,92.8,02/2010,AZ&NV
"Lake Mohave",1676000,1809800,92.6,03/2010,AZ&NV
"Lake Mohave",1697100,1809800,93.8,04/2010,AZ&NV
"Lake Mohave",1679600,1809800,92.8,05/2010,AZ&NV
"Lake Mohave",1725700,1809800,95.4,06/2010,AZ&NV
"Lake Mohave",1714400,1809800,94.7,07/2010,AZ&NV
"Lake Mohave",1670100,1809800,92.3,08/2010,AZ&NV
"Lake Mohave",1574800,1809800,87,09/2010,AZ&NV
"Lake Mohave",1437000,1809800,79.4,10/2010,AZ&NV
"Lake Mohave",1566600,1809800,86.6,11/2010,AZ&NV
"Lake Mohave",1650100,1809800,91.2,12/2010,AZ&NV
"Lake Mohave",1670100,1809800,92.3,01/2011,AZ&NV
"Lake Mohave",1699000,1809800,93.9,02/2011,AZ&NV
"Lake Mohave",1706900,1809800,94.3,04/2011,AZ&NV
"Lake Mohave",1727300,1809800,95.4,05/2011,AZ&NV
"Lake Mohave",1678800,1809800,92.8,06/2011,AZ&NV
"Lake Mohave",1701700,1809800,94,07/2011,AZ&NV
"Lake Mohave",1681800,1809800,92.9,08/2011,AZ&NV
"Lake Mohave",1610300,1809800,89,09/2011,AZ&NV
"Lake Mohave",1435200,1809800,79.3,10/2011,AZ&NV
"Lake Mohave",1511400,1809800,83.5,11/2011,AZ&NV
"Lake Mohave",1586000,1809800,87.6,12/2011,AZ&NV
"Lake Mohave",1627700,1809800,89.9,01/2012,AZ&NV
"Lake Mohave",1649800,1809800,91.2,02/2012,AZ&NV
"Lake Mohave",1669500,1809800,92.2,03/2012,AZ&NV
"Lake Mohave",1708300,1809800,94.4,04/2012,AZ&NV
"Lake Mohave",1700300,1809800,93.9,05/2012,AZ&NV
"Lake Mohave",1693200,1809800,93.6,06/2012,AZ&NV
"Lake Mohave",1695700,1809800,93.7,07/2012,AZ&NV
"Lake Mohave",1716000,1809800,94.8,08/2012,AZ&NV
"Lake Mohave",1605500,1809800,88.7,09/2012,AZ&NV
"Lake Mohave",1377400,1809800,76.1,10/2012,AZ&NV
"Lake Mohave",1507000,1809800,83.3,11/2012,AZ&NV
"Lake Mohave",1572200,1809800,86.9,12/2012,AZ&NV
"Lake Mohave",1649800,1809800,91.2,01/2013,AZ&NV
"Lake Mohave",1665500,1809800,92,02/2013,AZ&NV
"Lake Mohave",1673100,1809800,92.4,03/2013,AZ&NV
"Lake Mohave",1722600,1809800,95.2,04/2013,AZ&NV
"Lake Mohave",1732800,1809800,95.7,05/2013,AZ&NV
"Lake Mohave",1711100,1809800,94.5,06/2013,AZ&NV
"Lake Mohave",1716800,1809800,94.9,07/2013,AZ&NV
"Lake Mohave",1735900,1809800,95.9,08/2013,AZ&NV
"Lake Mohave",1623700,1809800,89.7,09/2013,AZ&NV
"Lake Mohave",1560500,1809800,86.2,10/2013,AZ&NV
"Lake Mohave",1536600,1809800,84.9,11/2013,AZ&NV
"Lake Mohave",1605900,1809800,88.7,12/2013,AZ&NV
"Lake Mohave",1642800,1809800,90.8,01/2014,AZ&NV
"Lake Mohave",1670400,1809800,92.3,02/2014,AZ&NV
"Lake Mohave",1660800,1809800,91.8,03/2014,AZ&NV
"Lake Mohave",1702400,1809800,94.1,04/2014,AZ&NV
"Lake Mohave",1726400,1809800,95.4,05/2014,AZ&NV
"Lake Mohave",1694100,1809800,93.6,06/2014,AZ&NV
"Lake Mohave",1701300,1809800,94,07/2014,AZ&NV
"Lake Mohave",1710500,1809800,94.5,08/2014,AZ&NV
"Lake Mohave",1645200,1809800,90.9,09/2014,AZ&NV
"Lake Mohave",1470300,1809800,81.2,10/2014,AZ&NV
"Lake Mohave",1520100,1809800,84,11/2014,AZ&NV
"Lake Mohave",1557500,1809800,86.1,12/2014,AZ&NV
"Lake Mohave",1698100,1809800,93.8,01/2015,AZ&NV
"Lake Mohave",1655900,1809800,91.5,02/2015,AZ&NV
"Lake Mohave",1692700,1809800,93.5,03/2015,AZ&NV
